411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
two-way|||a sex toy that two people can use at the same time (ie a large dildo that has two sides for insertion)|||kimmy and sandy use a two-way when they have sex|||139,140
two-way|||A dildo that has an inner penis that can supply pleasure to both involved...|||a girl that gives it to another, in the two-way dildo.|||32,51
butterhead|||A nigger.|||"I don't want my daughter dating some butterhead!" - Tony Soprano|||544,363
butterhead|||a girl who has a great body but a lame face|||"everything be looking good BUT HER HEAD"|||428,255
butterhead|||when a girl has nice feet, nice legs, nice arms, a nice booty, a nice chest, and then  her face look jacked up.|||in other words, everything about her looks good, butter head!|||233,79
butterhead|||A girl with a body of a goddess but the face of a monster.|||When i was walking behind this girl in the mall, I thought she was fine as hell until she turned around.  At that moment, i knew that horseface was a butterhead|||141,69
butterhead|||a girl who when you look her up & down everything looks good on her body but her head.|||Yo, dat ho at the club last night was a butterhead.|||125,71
butterhead|||fine body... butter head gotta go!|||Did ya peep out da butter head on isle 5?"|||87,41
butterhead|||nice body; ugly face.|||1.damn look at that girl over there shes a butterhead hell yea evrey thing looks good but her head. 2. shes got a nice body but shes a butter head, yea everything looks good but that bitches head.|||66,36
pro-ana|||A movement, largely internet-based, that portrays anorexia (and sometimes bulimia; other eating disorders, such as compulsive overeating, are not part of the pro-ana movement) as a lifestyle choice rather than a disease or disorder.  Countless websites devoted to the concept have sprung up on the internet, and it has been the object of much (largely negative) media attention.  The larger pro-ana sites tend to feature message boards, chat rooms, or other forums for communication.  There is some distinction between sites:  sites that are defensive of "ana" (this word is often associated with pro-ana individuals) as a positive lifestyle choice, those who advocate eating disorder acceptance rather than active promotion of such disorders (these may not portray themselves as pro-ana), and sites that support anorexia without offering support to individuals attempting to "develop" the disorder.|||She was so fiercly defendant of her eating disorder that she started a pro-ana website to express her view of anorexia as a choice. Though the site offers support to those suffering from eating disorders, it does not consider itself pro-ana.|||342,83
pro-ana|||There are, in fact, two separate pro-ana "movements" - both of which function mostly via the Internet. One movement (let's call it M1) attempts to glamourize and glorify a horrifying disease (this would be the group that gets the most publicity); the other (M2) acts as a support for those who suffer from Anorexia Nervosa but are not yet "ready" to recover.If a person does not want to recover, no force on Earth can make him/her. Even if he/she is hospitalised and forced to gain weight, all he/she is going to do as soon as he/she is released is start over, anyway.M1 websites/communities encourage disordered eating and reinforce unrealistic ideals of physical perfection, offering dangerous tips on how to lose weight faster. These are the groups that promote Anorexia as a "lifestyle choice".The goal of M2 websites/communities is to support and protect genuine sufferers, while also pursuading those seeking to develop an eating disorder to find safer ways to lose weight or simply to learn to love themselves as they are. These sites/groups often show examples of "bad tips" (eg. using a Lifesavers mint tied to a piece of dental floss to self-induce vomiting, which is incredibly dangerous) and usually list ways to actually minimize the damage caused by long-term disordered eating and binge/purge behaviour (eg. swilling/gargling bi-carb in water after purging to neutralize acid in the mouth, taking multivitamin and mineral suppliments, etc.). M2 sites/groups discourage laxative, diuretic and diet pill abuse, often giving graphic warnings of the long-term effects of these, while M1 sites/groups often encourage such dangerous habits. In short, some pro-ana sites/communities are having a positive effect on the growing epidemic of eating disorders, keeping many chronic sufferers from committing suicide or succumbing to complications of their illnesses; however, many, which encourage disordered eating and behavioural patterns, are fuelling this epidemic, destroying young lives and dividing families. PRO-ANA is NOT just ONE movement.|||ACTUAL M1 pro-ana welcome message: "The Goddess Ana offers us perfection and asks only for our complete devotion and dedication in return. Serve her and she will grant you thinness." ACTUAL M2 pro-ana welcome message: "Anorexia Nervosa is a deadly disease. Once you have it - assuming you don't die a long, painful death from malnutrition - you will never, ever be truly well again. You will spend the rest of your life feeling empty, lost, alone and inadequate. If you have come here looking to "get" anorexia, I recommend you do your research on what that actually means before you make up your mind. There is nothing beautiful or glamourous about Anorexia Nervosa."|||199,48
pro-ana|||A type of website that promotes anorexia|||A pro ana website is  a website, that has pictures of anorexic girls, tips to anorexia and bulimia, etc.|||160,50
pro-ana|||Someone who thinks anorexia is a lifestyle and gets help from a web community to achieve his/her goals. Used to describe the internet anorexia movement.|||Person: Oh, anna looks so nice and skinny lately, what is her secret? Friend: It's the new pro ana diet! Try to google it.|||139,78
pro-ana|||A term for a person or website that considers recovery for eating disorders such as anorexia or bulimia as a choice.  Contrary to popular belief, these sites do not portray the diseases as lifestyles, and most consider themselves as having an illness that they do not wish to treat at the present moment.|||She wears a red bracelet to show her support for the pro-ana movement. She is vehemently opposed to her inpatient treatment because she still considers herself pro-ana.|||109,61
pro-ana|||pro-anorexiainternet based, pro-ana sites are all over the net.|||on many pro-ana sites you'll find models, and celebrities like nicole richie and keira knightley|||31,25
pro-ana|||see entry for pro-ana.|||it's pro-ana without the hyphen.  which makes proana.|||4,4
tooter|||A tube, usually a cut off part of a straw, used to snort speed or coke with.|||Dude, opnly use one tooter, then we can scrape it when we're done with the sack|||106,21
tooter|||A thinly shaped cylinder used to put any manner of powder into your nose form a flat surface.|||I don't care if you roll up a twenty - get me a tooter!|||81,19
tooter|||A cylindrical device used to snort powdered drugs.  Also used to inhale the smoke from drugs|||Pass the tooter, it's my turn|||82,25
tooter|||A university employee that is tasked with leading students astray rather than 'Rounding them out intellectually'.|||My tutor is a crazy weird dude. I mean wow, mine taught me everything I needed to know about cocaine abuse in a single 'tootorial'. He is one mother of a tooter.|||6,7
tooter|||a nickname for a vagina. It can sometimes be stinky if you are bad and hasty. It often refers to a kitten.|||Baby, my tooter is stinky!|||7,14
tooter|||cute little person that farts cutely|||hey tooterwill you be my tooter?"oh man tell me about your date""man she's such a tooter"|||15,26
tooter|||Young adult of the male gender that "Toots it and Boots it"|||Jerry is a real tooter, last night he kicked a girl out of his house right after having sex with her.|||7,19
Giggy|||noun: A slang word for "vagina."|||"And women, are born with a vagina, which I like to call a Giggy. Giggy, rhyme with puppy... but not very well."--Foxxy Love, Drawn Together|||119,76
Giggy|||A word used to describe an outrageous, uncalled-for, or idiotic comment.|||Daniel: He prefers hot dogs rather than tacos, if you know what I mean... (sexual inuendo intended) Greg (to person beside him): That was pretty giggy..|||49,39
Giggy|||hole, Vagina|||Up your Giggy !|||10,13
Giggy|||See "pussy." A woman's vagina.|||That girl's giggy was nice and tight.|||42,48
Giggy|||A verb of gay. used as replacement of "you are doing something gay."|||"Brendon you are acting very giggy today" You're playing with balloons. Thats so giggy.|||40,53
SN|||Side Note.usually accompanied by a colon(:)|||Today was a very boring day. SN: I just finished my homework and heading to the movies. WOO!|||390,94
SN|||"screen name" The alias used on screen, whether the screen is the silver screen or a pc screen.|||Muarice Micklewhite goes by the screen name of Michael Caine.|||311,190
SN|||S.N. is the acronym for "side note". It's only purpose is to pretty much have two statuses in one|||I had a great time at the football game! S.N. me and bobby got back together <3|||44,16
SN|||An acronym (stands for) for screen name.|||Shaniqua: Heyy, on AOL messenger can you tell me Sam's SN? Connor: Sorry, I don't know his screen name.|||104,88
SN|||short form for "social network"|||What do you think about FB?Is a great SN|||30,25
SN|||Short form of shitnigga.In general, a derogatory term or insult that involves people of African-American descent, fecal matter, or both.Occasionally, it can refer to taking a shit on someone's head.|||Kanye: Now Taylor, Im really happy for you, and imma let you finish, but Beyonce had one of the best videos of all time. One of the best videos of all time!Taylor: You bitchass motherfucking shitnigga (sn)!Internet lingo: dat bamfsn!|||49,50
SN|||A very shortform of "How is it going?"which is then "s'goin?"then to "s'n"|||"s'n" "good, you?"|||31,40
veg|||to relax all day and eat a lot|||I'll probly be veggin out all day|||195,44
veg|||state of being vegetable-like (unmoving and slowly degenerating)|||"I vegged on my couch for a few days"|||163,62
veg|||To veg is to while away time in front of a computer/phone screen playing games. TV screens are also applicable with this word if one is playing games with the TV.|||He veges three hours a day and does no exercise.He is so good at veging - esp. on CoD.|||53,18
veg|||a vegtable;stoned;couch potato;stoned couch potato.||||||55,40
veg|||1. to sit around and do nothing2. moron, retard|||1. "I'm just gonna go home and veg."2. "Jeez! Don't put your hand in the garbage disposal, you veg!"|||31,26
veg|||A shortened form of Vegan or Vegetarian...Usually used when talking with other Vegans or Vegetarians...|||A. I have been veg all my life... B. Are you veg?|||53,55
veg|||a shortened version of vegetarian. used as an adjective and a noun.|||Do you want to got to Steak Hut?No i'm veg, i don't eat animals. Is this food veg?|||45,50
old chap|||used to mention a friend or elderly mate.Originated from England pre 1930s.|||Tally Ho Old Chap! Oh my Old Chap, it seems the elephant has destroyed our tea house! What a rotter!!|||158,45
old chap|||ones front-mounted, downstairs tummy banana.|||"how's your old chap been since the cat got at it?"|||54,64
happy bunny|||The kick-ass Bunny you'll find chillin' in places like Hot Topic and Zumiez.  Says mean but true quotes, while remaining cute.|||"I know how you feel, I just don't care" "it's all about me, deal with it" "I love boys, they're stupid" "you suck and that's sad" "i love everybody. except you pinheads" "love sucks big time"|||173,57
happy bunny|||the confucius of this century to many teens. Can be located in the following mall stores: Spencers, spencer gifts, hot topic, claires, etc. A "bunny" (rabbit), which declares negative statements while remaining in the utmost sincere attitude.|||Most commonly known phrases by happy bunny: "I hate everything" "I'll be nicer when you're smarter" "Cute but psycho, things evn out" "Cute but eveil" "I'm not listening" "It's cute how stupid you are" "I love boys, they're stupid" Is spying on someone that bad? i mean, they're in your thoughts; you're in their bushes...|||110,21
happy bunny|||A drawing of an innocent rabbit saying rather mean things. A big hit with the girls because it must be anoter one of those cryptic things they like to say to be "cool," despite making absolutely no sense.  It's not very clever nor funny.|||"Oh, look, Happy Bunny. It's saying 'I'd love you, but right now I hate you.' That's...cute...I guess..."|||70,50
happy bunny|||A rude and rather obnoxious bunny whose biting, sarcastic, yet stale remarks could only be viewed as endearing by the empty-headed preteen girls whose shirts they often adorn. He (she? it?) appears to be misandrist, and his/her/its ceaseless grin only adds to the aggravation of millions.|||Preteen girl's Happy Bunny t-shirt caption: I know how you feel, I just don't care.Guy reading it: Well, that's annoying.Girl: Isn't it cute?Guy: No. In fact, I am now predisposed to hate women and rabbits alike.|||27,14
happy bunny|||The best damn bunny you'll ever meet, saying funny yet negative things. T-shirts, stickers, ect. are found in Hot Topic and Claire's.|||"Whatever you moron""You're gross, I'm hot. Doesn't seem fair does it?""You suck big time""You're funny...looking""Wow, you're ugly" -Happy Bunny|||29,20
happy bunny|||A sarcastic bunny who used to be funny. Popular with 12 year old Good Charlotte fans.|||now: "Oh my God! That Happy Bunny shirt is so cute! It says "I hate everything!" before: "Well, I *do* hate everything..."|||60,52
happy bunny|||The easter bunny on steroids at easter|||Well, arent we a happy bunny|||38,46
Irish handcuffs|||when a person is carrying an alcoholic beverage in both hands at the same time.|||Hemish O'Maley was in Irish handcuffs last night at the pub. He always had a Guinness in each hand.|||8666,4753
drama queen|||An overly dramatic person.|||Mary blows everything out of proportion! She's such a drama queen!|||1467,329
drama queen|||Someone who turns something unimportant into a major deal. Someone who blows things way out of proportion when ever the chance is given.|||"Oh my god! You copied that without giving the other person credit! That is just mean. You're horrible, don't talk to me. Im gonna go tell everyone what a cruel person you are just so they will pay attention to me and think im cool."|||1349,375
drama queen|||Someone who angsts about the littlest things, the most unlikely possibilities, and how spasses out about the most ridiculously unimportant matters.|||My fucking girlfriend.|||1073,385
drama queen|||An annoying bitch who always feels like every insignificant problem in her day is a disaster of Hurricane Katrina proportions. Anyone who so much as gives her the time of day is in for an endless session of hearing why her boyfriend is such an asshole or how she's fat because she can't wear size 0 jeans along with an allday crying marathon.  If you value your sanity avoid these psychic vampires like the clap or you'll never have a minute's peace.|||My ex girlfriend is such a drama queen.|||941,335
drama queen|||People (mostly girls - but boys play their part) who like to blow everything totally out of proption because they either : a) Want to seek attentionb) Have some emotional dynsfunction and it's their duty to make life harder for everyone around them c) Just simple can't get ove it. These people need to realise that nobody cares about their fucking episodes or what they have to say --- life is hard enough without all the added bullshit drama on top.|||Typical Drama Queen Text :  Jean "Hey Mary, what you up to ?" Mary "Why are you talking to me, I know that you hate and and that you were talking about me ... HOW COULD YOU ?! KEEP AWAY FROM ME!!!"  Jean "Wtf ?!"|||422,140
drama queen|||A person.. especially a girl.. who likes to stir up stuff between other people just to be the center of attention|||Vonder Haars|||494,293
drama queen|||A girl who boo hoo's and ba ha's about all the shit in her life that's going on claiming "Too much drama" but in reality brings it all on herself.|||Deana is such a fucking drama queen.|||323,188
hog|||Penis hanging out of barn door of boxer shorts|||"I just saw Ryan's hog at the top of the stairs!"|||274,159
hog|||A Harley Davidson Mortorcycle.|||I love riding my hog.I took that money a bought a big brand new hog.I love the sound of a big ol' hog.|||225,136
hog|||the long male sex organ.|||my god my hog is swollen.|||137,82
hog|||A term that is used to represent someone being greedy.|||O'brian:You're a hog for a late night time show! Leno: You're the one with 15 mil. BITCH O'brian: You fat fuck!|||70,43
hog|||a fat sloppy bitch|||Mike went hoggin last nite and banged a gross one!!|||108,82
hog|||A slang term for male genetalia popularized by the Opie and Anthony radio program.|||Ben's hog is so big he could screw a hula hoop|||109,89
hog|||Heavily Obese Girl She usually has alot of confidence and doesnt think she is "that big." Often seen squeezing into clothes that are too small and/or wearing clothes that she shouldnt(halter tops, mini skirts, two-piece bathing suits, etc).|||Jeremy: Look at her wooble!James: Yea, she's a H.O.G.|||34,15
Doin|||A generic term used to identify an item that you cannot think of the actual name of at the time.  Pronounced (doo-INZ).Used in place of 'thingy' and 'thingmabob' and 'thingmajig'. Often used with a term that helps to identify the object. Originated in the Maritimes of eastern Canada.|||Pass me the square black doins that is sitting right there on the coffee table.|||18,8
Doin|||1. A shorter way of asking what somebody is doing2. A quick way to answer the phone3. The word for saying hello, whats up? all at once|||1.Person 1 Hey doin?  Person 2 not to much, doin?  Person 1 not a whole lot  etc... 2.Person 1 (answers phone) Doin?  Person 2 Hey doin?  Person 1 nothing really u?  Person 2 same  etc... 3.Person 1 Doin?  Person 2 O hello, not to much, doin?  Person 1 not a whole lot  etc...|||28,19
Doin|||1. In the USA - Doin' is simply short slang for the word "doing." It may be used in many ways, but the jist of how it is used is practically the same.|||Hey Boy! What are you doin' over there behind the shed? Come outta there before I shoot ya fulla holes!|||6,3
Doin|||Referencing a phrase used by the post-hardcore band, A Skylit Drive.|||A Skylit Drive is doin'|||5,1
Doin|||Word to define beating someone in Scotland. Most commonly used by neds in Glasgow, who usually just use the word as a threat rather than carrying out the act.|||Ah'm gonnae get ma big brother to gi you a doin'!|||6,4
Doin|||a state in which a person is not in any partucular mood.|||Caroline: Hey cameron, how are you? Cameron: Im doin, Im doin|||16,14
Doin|||Sarcastically meaning "not to do"|||Guy sticking his feet in his friends face Friend- "YA WERE DOIN?! THAT"|||1,4
crotch|||1. Another name for groinal area. 2. Name of the groin/seat area of pants 3. Act of shoving something in your crotch|||<A> My crotch is itchy. <A> There's a whole in the crotch of my pants <A> I crotched the drugs.|||643,282
crotch|||the area of the body which, when hit, cause those watching to laugh hysterically.|||The video of that guy getting whacked in the crotch by a line drive just cracks me up!|||360,244
crotch|||To hide drugs in the crotch of your pants so that if a police dog catches the scent, it will look as though he's just sniffing your crotch the way dogs often do.|||Dude! It's the cops, crotch the weed!|||316,223
crotch|||a place for holding things such as sodas while in the car freeing your hands to do other things.|||"do you want to put your drink in a holder?""no, i've got a crotch, crotches are good for holding things."|||203,120
crotch|||A non-gender bias replacement for swear words.|||Crotches be crazy!, Crotchfucker!, Quit Crotchin'!, Don't crotch out on me!|||249,167
crotch|||(verb) to grip or hold something with the inner thighs while sitting in order to leave one's hands free. This is almost always done in a vehicle with a fast food item, such as a beverage or carton of fries.|||We're out of cup holders; looks like I'll have to crotch my root beer.|||103,83
crotch|||A verb meaning to force mid section in the general direction of someone's face. Commonly happens in awkward public transit situations where one is standing and someone else is seated near to them.|||While riding a bus to the restaurant, I had a young man's midsection thrust into my face. I had been decidedly crotched.|||62,55
play it cool|||To pretend you're not as anxious as you really are; usually used in terms of dating, deals, or any life-altering events.|||Dude let HER call YOU, it's only been two days-- play it cool.|||74,15
like whoa|||means that whatever is to the extreme.|||* I'm studying like woah for this midterm tommorrow.* The police are out like woah holdin it down|||276,67
like whoa|||made popular by Black Rob in his song "Whoa".  when something is "like whoa" it means it's awe inspiring or extreme.|||did you see that girl's ass? that shit was like whoa.  i dropped that fool like whoa.|||53,28
like whoa|||"Like Whoa" is an expression used when something is amazing.|||"My hair looks like whoa!" "I love that band like whoa!"|||55,48
like whoa|||a 1337 computer gamer!elite|||Eddie You are Likewhoa!!!! (thanks)|||6,9
like whoa|||Like whoa is commonly used when something is simply too great for words.|||Sig eps at WCU are the best like whoa.|||37,74
Esky|||Australian term for "portable cooler". The word "Esky" is in fact a brand name produced by the company Nylex. The term originates from the word "eskimo" obviously for its cold connotations.Its popularity has become so great during the years that the brand-name has now been used to describe all types of portable coolers whether made by the Esky Brand or not.They come in many shapes, sizes and colours, but the most well known kind is normally used to store beers and ice. Every good aussie will have a nice large Esky ready for that next bbq occasion.|||John: hey mate, could you bring that esky over here Jim: its not an Esky, its made by Willow John: whatever|||59,18
Esky|||(noun) A commonly plastic or fibre glass box that is used to keep drinks, food or beer cold. Also known as a cooler box (UK) or chilly bin (NZ).|||Let's go to the beach. Get the esky.|||54,29
Esky|||Fresh name for underwear. Gentlemen a place to keep your shrimp ripe.|||Goddam, have the crispest esky's on tonight...your welcome ladies.|||4,12
Esky|||Good or bad; diverse in meaning Esky can be applied to any situation.|||Freddy J was chillin' with his esky bros|||16,38
gr8|||Geeky way of typing "great"!|||Geek1: How's that w.i.n.e. emulator running in linux?Geek2: Gr8 !|||153,64
gr8|||great, above average, very good|||That's gr8 buddy!|||73,33
gr8|||great|||gr8 man, I owe you one|||58,31
gr8|||Commonly taken to mean Grade 8|||Person A : I am teh gr8!!11oneonePerson B : No wonder you type like that....|||29,79
FOAF|||FriendOfAFriend The way all good stories start ;)|||I heard from a FOAF that there's these twins named Lemonjello and Orangejello. Yeah, this pharmacist I know fills their prescriptions.|||91,35
FOAF|||A Friend Of All Friends.  Someone with whom you have that special bond, for no apparently reason.|||Wow Jon and Dana are FOAF's.  They became FOAF's when she had slippery pants on and kept sliding off of her bed|||38,16
FOAF|||Friend of a Friend.The way all urban legends start...|||1# - How do you know that?2# - a foaf...|||56,46
FOAF|||FUCK OFF ASS FUCK|||Bob: "hey could i borrow a pencil?"Juan: "FOAF"|||7,11
FOAF|||a friend of a friend.|||man, that party was awesome until all those douchey foafs showed up & made it super-lame.|||10,15
FOAF|||Acronym. Fool of all fools.|||That Fuzzworthington is so foolish,,, in fact, he is the FOAF!!|||9,16
FOAF|||An angry fat brutish character that is grotesque. Has heavy body oder and extremely bad breath. Slow but very strong and has a nasty temper. Ussually a bully and takes things it wants. Heavy sleeper and possibly narcasistic. Constantly angry at people for no reason.fat oaf|||Look over there it's a foaf!That foaf got in my face and his breath almost made me puke.That foaf took my money!|||2,11
graff|||short for graffiti|||There is mad graff in Brooklyn|||277,72
graff|||short term for Graffiti.|||we gonna be burning some graff later|||108,30
graff|||Nickname for graffitti.|||Girl: Let's go graff up the school tonight.Boy: Sure, I'll get the spraypaint.|||88,53
graff|||Noun. Smartass. Giraffe Neck. Long Mane. Long Private. University of Kentucky Attendee/Graduate. Jessica <3 #TeamJordans. White but black. Chickfila allday errryday. C Shock. Kanna. Hick on occasion.|||Alexander the G-Raff may be white but that nigga got swag.That's one sexy G-Raff.The G-Raff just hit his head on the ceiling.People refer to him as a giraffe and he LOVES it. (Maybe even more than his gf)|||3,1
graff|||1.Can be used as an adjective to describe sarcastic and/or obnoxious statements.2. Also can be a person that is extremely obnoxious, sarcastic, and annoying to the entire human population|||i. That is such a graff thing to say.ii. That's so graff.iii. Don't be such a graff, bro.|||8,27
graff|||short for graffiti...graffiti is coo|||there way better graff here in Los angeles that there is in NYC and the whole weak east coast hahaha WEASTCOAST BITCHES 4life..|||65,98
graff|||slang/short word for graphic, when describing a graphic scene, or something that was very enjoyable and graphic.|||"Hey blud that rave was graff"or"Last night me and my chick did some graff stuff"|||5,50
herf|||Verb - To smoke a cigar, in a group of cigar smokers or alone.|||Tonight i'm going to herf with the guys. I herfed that cigar down to a nub|||156,46
herf|||1. (verb): To make an awkward HTML error while typing online, particularly on a messageboard. (also: "herfed up")2. (noun): An example of past herfing. A herf is particularly shameful when it ruins an otherwise excellent zing. Usually a herf will result in the HTML code being displayed instead of the intended hyperlink or image. A particularly timely herf can turn the pwner into the pwned. (etymology: from a common typo of "HREF," a vital piece of hyperlinking code.)|||I had the perfect zing for username:peterbing but then I totally herfed up the picture of the donkey dildo!|||129,55
herf|||A herf is a gathering of BOTL and SOTL to relax, unwind and smoke premium cigars. You won't find any drug store cigars at a herf!A herf can be as simple as two BOTL getting together for a smoke after work or it can be a full blowout with music, food, games, etc.The main theme of any herf is relaxation and camaraderie, everything else is secondary - even the cigars.|||What a killer herf in Knoxville this weekend! Mike is a great BOTL and was an excellent host. You can't be a day with good friends BBQ'ing, smoking, drinking, playing poker and just hanging out.|||68,8
herf|||A fat woman quief.A fat chick quiefing and/or the sound of air escaping from a fat lady's vagina|||She tried to say she farted, yet I know a herf when I hear it!|||1,2
herf|||Cigar smoking|||We're going to get togather and herf some fine stogies.|||50,53
herf|||A comic book sound one makes when punched in the stomach.|||herf, humpf|||6,11
herf|||Someone who steals an attractive person from the general public.|||Freida Pinto is a herf, because she steals Dev Patel from the general public.|||11,22
dauncey|||(adj.) being, acting or looking horrendous; can describe people, places and things.|||Barry Manilow is dauncey.  Parts of Vermont are really dauncey.  Stop acting so dauncey.  Not only is that FUPA grotesque, it's the definition of dauncey.|||7,3
dauncey|||The unit of measure used when determining the size of one's ego. The higher amount of Daunceys applied to describing an ego defines the measure of one's self love. A Dauncey can also be used in negative format, when describing someone with low self esteem.Derived from the last name of the finest example of extravagantly lovable egotists, the Dauncey family. Hence when the unit is applied to an actual Dauncey, the number is infinite.|||You're ego is getting a little big there, up to about four Daunceys, I'd say.You're lookin' a little blue there buddy, maybe around even -2 Daunceys. Cheer up, fucker.|||0,0
Stern|||To pull a stern - Getting extremly drunk by stealing a bottle of beverages from the bar in a club, and finishing it alone.Must include puking and passing out (in the shower) on the next day's morning.Includes puking in the club, puking in the taxi (having his friends pay for the taxi cleaning service), drop down the stairs, getting dropped several times by his mates trying to carry him back.|||"Hey man, whats up with R.?""He pulled Stern yesterday!... Passed out and we had to carry him back""Where is he now?"Still puking - in the bathroom atm."-----"Let's get sterned tonight"|||229,38
Stern|||a meaning more uncommon but still existing is 'asshole'; this originated from an episode of popular sitcom 'friends' in which chandler exclaims - 'i like it in the stern!'|||'i like it in the stern!'|||57,27
Stern|||a. The King of All Media.b. A true genius of radio and TV.c. An extremely ugly man that beautiful women want to f--- (me included).|||People who don't get it:  "I hate that Stern.  He's so rude."|||101,80
Stern|||Popular early 1990's rave night club in worthing UK.|||Im gonna double drop some snowballs this saturday at Sterns.  Get ill, Get ill, The house, The House, The House on the Hill|||23,5
Stern|||to make up lies to a female to get sex.|||"I sterned this girl, and by the end of the date she believed I played pro baseball and had sex with her that night" "Just be honest with this girl, don't stern her."|||31,26
Stern|||Something kickass, good, fun, incredible, unbelievable.. etc.|||That was a stern toke.|||35,30
Stern|||A last name that means from high crime, no dwelling, and shitty hondas. It is usually a brazilian/jewish name that is passed down. To have the name stern also could be struggling in mathematics and biology and either results in very great success, or very bad consequences. There have been only 2 sterns to be successful: Hans Stern (founder of H. Stern jewelers) and Ronny Stern, aka Ronicasa (Current Vice President of H. Stern jewelers). There are a few Sterns that are unfortunate enough and can't say stern, but instead say Shtern, due to a shar lishp.|||Arthur: If my name is Arthur Stern, what does my last name really mean?Macta: Well ur name isnt Ronny or Hans, so I wouldn't count on the whole 'taking over the H. Stern business' to be very likelyArthur: :(|||21,27
HOD|||Hand on Dick or HOD is a term used for when you're on the computer but zone out while watching porn.Used like AFK or BRB.|||Random#1: Hey Jim, are you there? We pulled the boss.Jim: Oh hold on guys, HOD.|||32,0
HOD|||Hop off my Dick (stop fucking annoying me)|||Dominic: Why didn't you text me today?????Emily: HODget off my jock|||46,24
HOD|||"Hang Over Dump" - After a long night of drinking the first ,perhaps of many, poops that accompany the other symptoms of the hangover. This pooh is smellier and larger than normal poops and can be a variety of colours depending on what you drank the night before.|||White Regis: "Dude I can't remember anything from Wet'n'wild camping"Brown Regis: "Me either man but i just had the biggest HOD it looked like my family's christmas fruit cake and smelled like a dying fetus"|||49,35
HOD|||abbreviation for "hop off dick" aka leave me the fuck alone|||Person 1: (Watching someone's conversation)Person 2: HOD!|||34,24
HOD|||head on demand (oral sex when requested )|||H.o.d. is essential for a good relationship|||18,8
HOD|||To be greatly insulted or put down by another.|||"Eat a dick bitch!""Daaamn man! You just got ho'd!"|||13,5
HOD|||Hop Of Dick|||ayee niqqa can i cuffme- l naw H.O.D bitch unless yu tryina suck a dick|||4,1
A over T|||to fall over. derived  from "arse over tits".||||||56,12
A over T|||Ass over Teakettle|||Took a nasty tumble, ass over teakettle...definitely worth taking the time to string that rope....|||9,27
groupie|||A young woman, often under age, who seeks to achieve status by having sex with rock musicians, roadies, security, and other band-related guys. See Suzy Creamcheese.|||She was a groupie for Nirvana, but she never got past blowing the roadies.|||2082,732
groupie|||The individual, or group of individuals, involved in obsessive adoration of entertainers such as musicians, actors, athletes, and even political figures. Behaviors are juvenile and influenced oftentimes by crush-like emotions or lustful sentiments, and often infringe the rights of the figure experiencing the attentions of a frenzied fanatic. Obsessive research and knowledge concerning the "likes/dislikes," genevation, habits, pet peeves, and other extraneous trivia concerning the idol are attributes shared among this stereotypical group of fans. This overly exhuberant fan exhibits traits such as promiscuity, daring and often irrational behavior, as well as, loss of self control when exposed to the object of their obsessions. Most commonly viewed as consumed by their interest, as opposed to the normal realm of enjoyment experienced by the great majority of public.|||Groupies at The Beatles concerts would often dissolve into tears, screaming fits and hysterics at the mere sight of the band's entrance to the stage.|||991,425
groupie|||Usually a younger woman who will follow their favourite band/musician while on tour. They can sometimes be the band's/musician's muse. They will do anything to be closer to the band, ie: sleeping with the band or anyone that will get them to the band. A young woman who has a one way love with a band/musician.The young woman can sometimes turn into an industry girl.|||I loved everything about that band and I slept with them a few times... I was such a groupie. References: Almost Famous, Rockstar (movie). .|||599,359
groupie|||A person, either male or female, who enjoys one's talent enough to create the desire to form a relationship with them, whether it be a friendship, casual relationship, or romantic relationship. These girls often proved to be muses and inspirations for the musicians, due to the combination of loyal fan and friend. The term gained a negative connotation when those who were jealous of and/or didn't agree with the groupie lifestyle started using the word with a negative connotation. This turn was also attributed to many of the value-less groupies who began using musicians to gain fame or money after giving small sexual favors to roadies and lowly crew members.|||"God, that girl is such an obnoxious groupie, she's just using  (insert musician here) to live in luxury!" "Pamela Des Barres is the coolest groupie ever! She dated Jimmy Page and hung out with John Lennon!"|||278,178
groupie|||n.  A groupie is a person whose devotion to a person (usually a celebrity, especially a rock and roll star) approaches the level of fanaticism.   Groupie is derived from group, meaning a musical band, but now has more general application.   Female groupies in particular are known for a long-standing tradition of being available for, and willing to have, sexual intercourse with celebrities and rock stars. While only a small number of groupies are truly promiscuous in that they are willing to trade sexual favors for attention, the tradition of "rock and roll groupies" continues to the present day, contributing to the image of the rock-and-roll lifestyle as one where sex and drugs are readily available at any time.|||A few examples of well-known groupies include Pamela DesBarres, Savannah, Cynthia Plaster Caster, Sable Starr, Bebe Buell, Connie Hamzy, Lori Maddox, Bobbi Brown and Miss Harlow.|||203,111
groupie|||the entire cast of hopeful ladies on Rock of Love and Flavor of Love.|||Dude you know that girl Heather on Rock of Love? She must have been one of Brett Michael's groupies since the 80's!|||115,56
groupie|||A picture taken of yourself plus another person or group of people. A Selfie plus one or more people.|||Robby and I took a groupie and shared it on Facebook.|||68,17
Bug-eyed|||An idiom that refers to the surprised expression in one’s eyes when they’ve seen something amazing or when someone does something extraordinary.|||When I saw that nice save by Brodeur on Sportscenter’s Top 10, my eyes were totally bug-eyed!|||24,6
