slang|||neu|||411|||Another term used for "information". Hence dialing 411 for information.|||Damn she's fine, I am gonna go get the 411 on her.|||1016,178
abbr|||neg|||sot|||An acronym for "Shit On The Stairs".1. (verb); When one consumes excessive amounts of whiskey, usually Irish, resulting in a state of utter inebriation culminating with being awoken to the realization they've erringly used the stairs as a place to defecate2. (noun); The result in the aftermath when one uses the stairs as a place to drop a deuce often leaving an unpleasant stain|||Kev: You're not going to fucking believe this. I was completely annihilated last night and shit on my stairs. I thought it was the toilet! I think I was sleepwalking.Chris: Bro that's an explosive case of the SOTS. You're fucking filthy.Kev: The worst part - Ann had to clean it up!|||4,2
slang|||pos|||neato|||a cool little word that is very enjoyable to say. neato can mean "wow, that was really cool!" or "awesome" or it can just be a neato way to say 'neat'.|||you:look orange socks!me:neato!!|||543,93
slang|||pos|||neato|||a better way to say neat or cool or any other such adjective Possibly the coolest word in the entire world. say it with me... neato|||Nick Andreason and Zack Johnson are neato|||187,79
slang|||pos|||neato|||Something cool, nifty, or keen.|||That scooter you have sure is neat-o.|||81,14
slang|||pos|||neato|||cool and freakin awsome and nifty and swell|||Alec Smith is super neat-o|||26,9
slang|||pos|||neato|||neat||||||81,75
nodef|||pos|||neato|||The most best word in the world. Used to describe great things.|||This is so neato.|||1,0
slang|||pos|||neato|||cool and freakin awesome and nifty and swell|||Alec Smith is freakin neat-o!|||5,18
slang|||neu|||Smoke a Bowl|||the act of smoking a bud of marijuana in either a bong or a pipe.|||1) hey, i wanna get high. lets smoke a bowl!2) load the bong, man, ive been wanting to smoke a bowl of pot all day.|||349,92
slang|||neu|||Smoke a Bowl|||To smoke a marajawna pipe|||dude, i smoked a fat bowl lastnight and got so friggin high|||123,125
abbr|||neu|||dnd|||It stands for Do Not Disturb.|||He had a dnd sign hung on the door|||493,156
pname|||neu|||dnd|||Dungeons & Dragons, popular pen and pencil role playing game abreviated. Of all the role playing systems, Dungeons and Dragons is the best Simplicity/Realism mix yet to be achieved but not necessarily the best system of all.|||We played some DND last night, i was a Human Fighter and my friend was an Elven Archer.|||345,185
abbr|||neu|||dnd|||Acronym for "Do Not Delete". Often used on Facebook or other public domains where people post.|||Dan (after posting something somewhat crude on Kevin's wall): "Kevin, make sure you dnd, because you'll really piss me off if you do."Kevin: "Ok, Okay."|||254,127
abbr|||neu|||dnd|||Acronym for Do Not Disturb.Often used as messenger status (BBM, YM, etc....)|||Status : Sleeping. DND.|||24,14
pname|||neu|||dnd|||Short for Dungeons and Dragons. A popular non-computer based RPG(role playing game). Originally created by E.Gary Gygax and Dave Arnerson, and published in 1974. It was bought by the wizards of the coast and is now going on its fourth edition. Each Edition is comprised of new rules, items, and stats. Though nerds are frquently seen as playing several gamers and gamer girls play it. It is comprised of several books, player satistics, and many diferent sided dice. The most popular is the d20. D=dice or die and then you add how ever many sides it has.|||example of a dnd gameDM(dungeon master) The room is completely dark, but you hear fighting very far ahead what do you want to do?Mage-I want to cast light.fighter-cast daylightMage-I'd like to have just enough for us to see, with out being seen. fighter-then don't cast daylight dumb ass.|||69,64
slang|||neu|||dnd|||Dine n dash|||The service was bad so we decided to play DND.|||4,0
slang|||neg|||dnd|||Damn Nigga Damn; when something good or bad happens and one wants to use a racial epithet without being totally obvious.|||Mark: Did you see that wreck? I bet there are some wounded.Michael: DnD|||29,26
slang|||neg|||poindexter|||one who looks and acts like a nerd but does not posses the super-natural intelligence of a nerd.|||"Stop playing Dungeons and Dragons, poindexter."|||994,359
slang|||neg|||poindexter|||a bookish or studious person(usually a male)|||That kid may look like a stereotypical poindexter, but his grades in science are rather low.|||428,285
ref|||neg|||poindexter|||the professer from felix the cat but everyone uses his name for mockery of nerds and boffins|||sSomeone who has nothing better to do than homework|||433,323
slang|||neg|||poindexter|||Slang term for a nerdy guy with glasses.|||Hey nice shoes poin-dexter!|||46,20
slang|||neu|||poindexter|||A super sexual librarian. Usually interested in high school aged boys and under. Uses body weight to suppress their will to say no to her dirty acts.|||"God damnnit that Poindexter over there keeps telling me im 'gonna get wet'...""She's totally a poindexter. Rumor has it she smashed that black kids face with her ass cheeks"|||15,73
slang|||neu|||poindexter|||1. any person (usually a nerd or geek) who says useless random facts at random times (usually to random people because they have no friends)  2. a poindexter may also use his superior intellect to change a conversation into a lecture|||1. poindexter1: did u kno that if each neurone in ur body was spread out, it would stretch 5 billion metres! thats long enuff 2 go around the world 5 times!     person1: erm, yeah,... thats wonderful! (fucking poindexter) 2. person2: 'i thort u sed windows 98 was faster and more efficient! with better access to the internet!'     poindexter2: it is faster, over 5 million..... (i robbed that last part from southpark btw)|||113,235
slang|||neu|||poindexter|||a nerd or science freak who would look and act somewhat like the guy from dexters labortory.|||poindexter - "jupiter has hurrricans that last twenty years, going at speeds up to 40000 miles an hour."you - " shut up about science you poindexter this is a fucking party"|||69,192
slang|||neu|||Hoss up|||To take charge in a certain locus such as the gym or even in church. If there are a bunch of rowdy boys out of control you gain control of the situation. If there is someone at the squat rack doing bicep curls and you walk up to them and drop your gym bag that weighs more than what they are curling you let them know that it is time to jet.|||1) The kid was making smart remarks to the lady in church so I had to hoss up and cut him down a notch.2) It is 5pm and it is time to squat so I walk over to the squat rack and drop my bag letting the bicep warrior know it is time to jet.|||9,4
slang|||neu|||call it a day|||To stop working.|||It's been a long day out here in the field, let's call it a day.|||98,13
slang|||neu|||Kife|||Steal, rob, take, swipe.  See Kifed, Kifing.|||I was going to kife her sunglasses, but took her wallet instead.|||520,375
slang|||neu|||Kife|||Pussy. Literally|||Hamza gets ton of kife. vagina|||385,67
slang|||neu|||Kife|||To kife means to steal or jack someone else's stuff.|||My ex kifed all my cd's when she moved out.|||137,141
slang|||neg|||Kife|||Complete and utter crap|||that modular scarfoses is kife|||407,349
slang|||neg|||Kife|||A common mispronunciation of the word "kipe."'kipe' definition: to steal, pilfer, or swipe something of small valueIf fading use. primarily regional to the American Pacific Northwest. From the Old English "kip", menaing "to snatch" or "to take hold of". Probably originally from the Old Norse "kippa", meaning to "to snatch", "to tug on", or "to pull on".|||Joe: Don't kife my beer. I'll be right backJane: I think you meant to say kipe, and I'll guard it for you.Joe: Oh, I'm sorry. Thank you, Jane.|||19,27
slang|||neg|||Kife|||the word to use for anything negative. putting words like gay, dumb, fucking stupid all into one word.|||bob- "did you go see that movie last night?" fred- " yeah, don't go watch it... it's Kife!"|||66,76
slang|||neg|||Kife|||Something that is gross or shitty|||that chick is really kife, i can't believe you licked her asshole  that nickelback concert was kife, why did we even go that bong hit was totally kife, im gonna puke|||181,159
slang|||neg|||blunted|||high as a muthafucka, after smoking a blunt|||"Me and my man got blunted" That cat is blunted!|||458,133
slang|||neu|||blunted|||being under the influence of marijuana after the use of what is called a blunt, or cigar paper filled with bud.|||stoner 1: how are you feelin? stoner 2: man im so blunted.|||137,44
slang|||neu|||blunted|||verb1. Although a verb, it is actually the the inability to take action2. The result of being so high from smoking a blunt you can no longer perform physical activity3. Associated with the inability to close the jaw and keep eyelids open.|||Bob - "Hey can you give me a hand with these dishes?"Blunted individual - "Whaaaa............ too blunted man"|||36,22
slang|||neu|||blunted|||A term used to express or acknowledge how high on weed (stoned) of either yourself or a friend.|||Person 1: Duuude yesterday i got high as fuck on some dank shit and then i ate 2 whole boxes of goldfish crackers and watched flapjack for 5 straight hoursPerson 2: Blunted|||11,14
slang|||neu|||blunted|||The feeling that follows smoking a blunt. It usually makes one feel tired, weak, out of energy and like you have been "blunted". A much stronger doped feeling than smoking from a pipe or bong.|||Friend: Dude, you wanna play a game of baseball?Stoner: Nah man, I can barely move, I smoked a fatty blunt a little while ago and i'm blunted.|||41,61
slang|||neu|||blunted|||A state achieved after smoking excessive amounts of marijuana, resulting in one's movement being noticeably restricted.|||"Mate are you OK?""Man, I'm so blunted! I hit that bong too hard man!"|||26,54
slang|||neg|||Bizo|||Combination of words Bitch Azz Ho thus spawn evil Bizo!|||#1:Hey Casper Don't Be Trippin' On That Bizo~ We All Had Her Before! Think Of Her As A Stepping Stone- Casper: You're Right Man, She Is Just A Bitch Ass Ho!!|||14,5
slang|||neg|||Bizo|||Bitch|||You a bizo, forshizzo my nizzo|||16,22
slang|||neg|||Bizo|||Fag.|||You're a bizo.|||7,29
slang|||neg|||Bizo|||Fag|||You're a bizo.|||8,30
slang|||neu|||a little birdie told me|||When you hear something from a person's twitter feed.|||twitter feed: OMG LOOK AT THESE AWESHUM PUMPS. #omgSHOES (insert twitpic)...later...Person: Hey, I heard about your new shoes. SEXY.Twitard: OMG, what? STALKER. How do you know?!Person: A little birdie told me.|||3,2
slang|||neu|||schpeel|||A description that is repeated frequently the same way.|||She went into her schpeel on the benefits of yoga.|||127,39
slang|||neu|||schpeel|||Noun1. The story.2. A large body of words.3. A speech3. The scoop (new or unknown detailed information)|||Instead of giving the usual corporate schpeel, talk real to your audience. Do you have the schpeel on that guy?|||75,21
slang|||neu|||schpeel|||1. To speak quickly with much energy. 2. Interesting information. see schpeeler see schpeeling see schpeeled|||1. She had an ability to schpeel that was unparalleled in most social circles. 2. He gave his friends the schpeel about his disturbing experience.|||12,55
slang|||neu|||schpeel|||Like speech, or thingy.|||Alright, give me the schpeel.I read the entire schpeel.|||8,52
slang|||neu|||schpeel|||1. To speak quickly with much energy.2. Interesting information.|||1. She had an ability to schpeel that was unparalleled in most social circles.2. He gave his friends the schpeel about his disturbing experience.|||14,58
abbr|||neu|||sup|||A term that cool people use because they are too damn lazy to say What's up. (Too much effort involved there man.)|||"sup yo!"|||5304,994
abbr|||neu|||sup|||A contraction of the phrase "what's up?"|||Jack: Hey, sup?Jill: Not much|||2159,860
abbr|||neu|||sup|||A greeting, an abbreviation of "What's Up"|||Yo my brother, sup! Nothing you?|||1213,550
nodef|||neu|||sup|||How everyone starts an IM convo after saying hey. It is then always followed by "nm"|||sn1:hey sn2:hey sn1: sup? sn2: nm u? sn1: nm|||1070,555
abbr|||neu|||sup|||short version of "Wassup", "What's up", or "what up"|||Sup cuz, wesside|||758,492
abbr|||neu|||sup|||The "point" to a "sup" is one trying to say hello, sup was derived from wassup, which is another variation of What's up. What's up isnt an inquiry but an informal way of saying hello, although it can at times be answered with an actual response (Ex 1.)Many do in fact actually respond to the question with an answer but quickly disregard it and fray away from it... another way of responding to it would be (Ex 2.)|||Ex 1.) "Sup matt?", "Nothing much just watching gay porn on my computer" Ex 2.) "Sup jew?", "Hey man, havent seen your ass in a long time... wanna hang out on Saturday?"|||538,328
abbr|||neu|||sup|||What's Up?|||Sup, my man?|||568,414
slang|||pos|||Coolio|||Meaning cool, but typically used as a one word response and not part of a sentence.|||Quaay says, "Hey, Inde, I just bought more ram for my computer!"Inde replies, "Coolio!"|||710,167
pname|||neu|||Coolio|||a West-Coast artist who has been making music since the late 1980's for Tommy Boy Records. people say that Coolio is a one hit wonder with his chart topping song "gangstas paridise" but that is not true...Coolio has many great songs such as "Geto Hilites" "Sumpin New" "Too Hot" "Fucc Coolio" and "Exercise Yo Game" so his album "Gangsta Paradise" is considered a classic by those who heard songs other than just gangstas paradise|||Coolio is a lyrically talented yet under-rated MC|||285,204
slang|||pos|||Coolio|||new fad, same definition as cool.  Should not be said by someone over 30.|||Man that concert was coolios!|||75,45
slang|||neu|||Coolio|||Another way of saying coolbut sounding like cherioshaha|||"oh em geee look at my new shoes"Wow they are so coolios|||46,26
slang|||neu|||Coolio|||Coolios is the most awesome way of saying cool. it usual implies a bouncier happier personality and can be used to brighten an otherwise bland statement.|||Rose: ...and then he kissed me!Sarah: coolios, thats awesome!Mark: you wanna hang out after school tomorrow?Josh: sure!Mark: coolios.|||32,15
slang|||neu|||Coolio|||Adapted from the word cool.  Used to show you care about something but not enough to make a full-fledged comment on it.|||Melissa: I think I'm getting a new hamster!John:(doesn't really care about the new hamster that much) coolio.|||153,138
slang|||neu|||Coolio|||Coolio (pronounced Cool-ee-oh)the peak of all that is cool. used as one word usually, and has that same basic meaning as the word 'cool' but said with an ittalian accent. doesnt have anything to do with cheerios.|||LA - its coolios kid. AJ - that hat your wearing is seriously coolio. BOTH - coolio amigo!|||18,12
slang|||neu|||soz|||Nonsensical internet slang term for "sorry", used by illiterate morons who for some reason substitute a “z” for “rry”, the latter of which would take an entire quarter of a second to type out.|||"OMG, soz about that." "Shut the fuck up."|||3910,1337
slang|||neu|||soz|||Slang for "sorry".|||"Soz dude, I fucked up""OMG, soz, I 0wned your box.""Soz for teh mess I made making dinner..."|||2021,636
nodef|||neu|||soz|||SUPER OCTOPUS ZEBRA|||"Soz for being late.""Soz?""SUPER OCTOPUS ZEBRA!"|||732,411
slang|||neu|||soz|||The only appropriate way to say sorry; not just a word, but a way of life|||Example 1:Evan: Hey dude I had sex with your girlfriend, soz.Victor: Don't worry about itExample 2:Conor: Hey I ran over your dog with my car, soz manCurry: Its alright, I'll get a new oneExample 3:Paul: Hey I burnt down your house with your entire family and pets inside, no one survived... soz broJordan: No problem dude|||600,360
slang|||neu|||soz|||Another word for Sorry|||bill: im Sozben: Tis okies|||298,270
slang|||neu|||soz|||British slang for "sorry"|||Soz darling, I can't make it this weekend.|||279,376
slang|||neu|||soz|||Net Abbreviation for "Sorry".|||Soz, was dc!|||925,471
slang|||neu|||bum bag|||The British equivilant to a fanny pack, becuase fanny back in Britain means something entirely different. (Let's just say, in England, only women have fannies.)SEE: fanny pack|||It's not a fanny pack mate, it's a bum bag.|||88,8
slang|||neu|||bum bag|||a bum bag is a small bag that is strapped around your waist and is used by gay lads every where they are usually nike fit or adidas they use them to hide their home made lad shanks with or the poofy nike fit caps or a change of those umbro short shorts incase they shit them selfs when they see a group bigger than theirs cause lads only fight in big groups also they where the bum bags as a shoulder sling bag wtf|||gay lad 1: eshays brah lovin da ikenay itfay umbay agbay (nike fit bum bag)(yes lads speak like gays)gay lad 2: oh yeah eshays i got it at ootfay ockerlay(foot locker) brahgay lad 1: eshays adlay(lad) we are such aggotfays(faggots)|||29,52
slang|||neg|||blow ass|||The act of being of poor or unsatisfactory quality. Its adjective synonym is "weak".|||God damn it, highschool virginity blows ass.|||65,34
slang|||neg|||blow ass|||1. when someone is farting they are blowing ass.2. when something sucks it blows ass.|||1. oh shit, cover your noses, i have to blow ass.2. that fucking blows ass!|||41,24
slang|||neg|||blow ass|||The act of blowing huge amounts of gas out of ones ass. Excessive flatulating|||This guy is Major Blow ass!|||38,22
slang|||neg|||blow ass|||A person who lies about everything they say and doesnt tell the truth in order to act cool.|||"I had sex with 20 chicks in one night Bro!!!""Shut the fuck up you blow ass!!!"|||32,19
slang|||neu|||blow ass|||To Fart, Pass Gas, etc.|||**Sean farts ("Blow Ass") silently; Everyone in the room smells it**Josh: OMFG! Who the fuck blew ass on my Couch|||18,9
slang|||neg|||blow ass|||A person, place, thing, idea, etc. that aids in ending a relationship.|||Distance was a real blowass to John and Carol's relationship.That fu*king kid Aaron was a real blowass to their marriage!The only blowass to their undying love was...death.|||9,0
slang|||neu|||blow ass|||the act excreting gas from the anus|||Trevor blows ass on Tmanda's face when she is sleeping. Poor Amanda|||16,12
slang|||neu|||Wax Ass|||A term used in the gangster community, meaning sexual intercourse|||I'm totally going to wax ass this weekend.|||2,4
slang|||neg|||Machine|||Machine1) A man made gadget that preforms a task to the benefit of it's creator.2) A soulless human being that's only as alive as much as a running clock or car3) Machine, slang for dope needle. One who uses dope becomes a machine for it and they feel that they are just a machine when they don't have any more dope.|||1) The dope machine is broken, brittany will probably start getting fat.2) brittany spears is a machine.3) brittany spears has a machine sticking out of her tail pipe.|||288,14
slang|||pos|||Machine|||Attractive women with large breasts similar to 'baps!'|||(Attractive, busty girl walks past)Machines!|||26,7
ref|||neu|||Machine|||Pronunciation of the word machine by Howard Stern producer Gary Del'Abate when asked by Sal to PRONOUNCE a series of words. M-A-C (pause) A-R-T-H-U-RM-A-C (pause) F-L-YM-A-C (pause) H-I-N-EEtc...|||Sal: "Pronounce M-A-C D-O-N-N-E-L-L"Gary: "Mac Donnell"Sal: "Pronounce M-A-C H-I-N-E"Gary: "Mac Hine"Sal: No you horse toothed jack ass, it's machine|||24,10
slang|||pos|||Machine|||An extremely attractive member of the opposite sex.|||Oh dude, i'd love to ride that machine|||73,63
slang|||pos|||Machine|||An extremely attractive member of the opposite sex.|||Oh dude, i'd love to ride that machine|||99,90
slang|||pos|||Machine|||If you call someone a machine it means that they are really good at something or are extreamly fast or skilled in a particular sport.|||"Look at that Tri""Mush he is a machine"|||69,62
slang|||pos|||Machine|||To do something with a degree of certainty, ample strength, or lasting ability.|||Tiger Woods is a golfing machine That guy just did 1000 sit-ups, he's a machine. A) Josh can fuck all night long.B) Yea, he's definetly a machine|||57,51
slang|||neu|||Maneuver|||The shameful act of gorging on an amount of fast food that could easily feed three people, while listening to talk radio, preferably The Big O & Dukes Show 106.7 WJFK, and sitting in the parking lot of the establishment from which you just purchased said food.|||"I ate three baconator burgers while performing the maneuver"|||73,16
abbr|||neu|||DATY|||Dining At The "Y"Eating a female out. With her legs spread - she is in the shape of a Y.|||This local escort promised a full GFE including DATY and BBBJ.|||1862,617
abbr|||neu|||DATY|||DATY = dining at the y = cunnilingus, oral sex performed on a woman. The most beta thing a male can do|||Bro, Vlad is the biggest beta, he datys his girlfriend every day|||7,15
slang|||neg|||assful|||1. Of or relating to the ass or the region thereabout. 2. Acting, smelling, tasting, looking, feeling, or sounding in a manner that resembles that of an ass, or very badly.|||God damn! This diet Coke tastes assful.|||15,3
slang|||neg|||assful|||a lot -- or just way too much|||I had an assful of him the other day, I need to get out of here|||9,4
slang|||neg|||assful|||one who is assy|||"That bumscummin' bitch over there sure is assful.""What'd you say 'bout my mum?"|||5,5
slang|||neu|||newsie|||A newspaper boy. not necessarily in the disney movie newsies.  starring christian bale and jonathon tucker.|||That newsie just stole my wooden heart shaped oval locket that keeps a picture of edward norton as a small child in it!|||18,3
ref|||neu|||newsie|||A newspaper boy in the disney musical Newsies.|||"Headlines don't sell papes, Newsies sell papes!" The newsie stood out on the corner,yelling out the days headlines.|||9,8
slang|||neg|||do a number on|||To treat harshly; to damage|||I'm not surprised you're tired out; this job can really do a number on you at times.|||33,8
abbr|||neu|||OTT|||Over The Top - as in something done outragously over what it needs to be. Compare gonzo.||||||526,88
abbr|||neu|||OTT|||Acronym: Over The Top.  To do more than or go further than is necessary, esp. due to over-enthusiasm.|||I needed some new clothes, but I went a bit OTT and spent nearly a grand.|||245,46
abbr|||neu|||OTT|||Usually standing for Over The Top.  May be used by older people trying to sound 'hip'|||"Sweatheart that girl's bright neon hair is O.T.T."|||73,9
abbr|||neu|||OTT|||Over the top|||She is so OTT|||35,14
slang|||neu|||OTT|||The sound otters make.|||Otters say "Ott?"!!|||37,20
abbr|||neu|||OTT|||The OTT (or colloquially "the O-double-T") stands for Over The Top.Taking the name from Sly Stallone's 1987 celluloid tour de force about a man earning his estranged son's love through arm wrestling, it is an advanced form of the Eiffel Tower Play. Instead of slapping high fives over the double stuffed ho the two gentlemen engage in an arm wrestling contest.|||"Alright bro, I'm balls deep. Let's go OTT on this bitch and loser has to kiss her on the lips!"|||4,2
pname|||neg|||OTT|||Pub located in Newport, South Wales that has no windows. So in about 2 hours of opening the building is like living inside a err...room full of smoke. nice cocktails and minging girls never go down well.|||oh clart, we're art students and we smoke pot...lets go get stoned at OTTs... "yea man, safe"|||4,3
slang|||neg|||grass cutter|||one who steals their friends ex-boyfriends, when the friend still isnt over them|||mary is the biggest grass cutter. she was totally hitting on john who she knows im still not over him|||65,39
slang|||neg|||grass cutter|||One who muscles in on you whilst you are trying to pick up. Usually involves putting you down to make themselves look good.|||Man, Boaksey just moved in on my action. What a grass cutter!!|||62,48
slang|||neg|||grass cutter|||A person who sleeps with or hooks with another person's boyfriend/girlfriend. That person 'cut' someone's else grass; they did their job for them.|||Jill: i totally cut Emma's grass last night...Sarah: what, you got with her boyfriend jack?Jill: yep..shes gonna hate meSarah: your such a grasscutter!|||18,12
slang|||neu|||grass cutter|||n. Old shoes that should not be worn in public. Gym shoes that are warn out by wearing them for years. Soes that should only be used to cut grass.|||Yo teach, those grass cutters you have on should be thrown out.|||11,7
slang|||neu|||grass cutter|||A large rodent (rat) caught and raised for market sale in some African countries, mainly in the Northwestern ones {Ghana, Ivory Coast, Benin etc.), used to prepare a variety of dishes.|||Lonely Planet backpacker Megan McCormick ate a grass-cutter in her stay in Ghana.|||13,11
slang|||neg|||grass cutter|||one who spends copious amounts of time and energy to ensure no stone is left unturned (literally) in their pursuit of a goal when all sanity dictates abandoning the cause|||he's such a grass cutter, spent 4 hours looking for a matching sock rather than get another pair|||15,35
slang|||neg|||Old|||1) Aged. Can be referring to something alive or nonliving. 2) Outdated. 3) No longer funny.|||1) My fifth-grade elementary teacher was old when I was in her class, and presumably hasn't gotten any younger since I left. 2) The Nintendo 64 is old, but I still use it more than my GameCube. 3) Jokes about Jim Mora (Sr.) whining about his miserable Colts team aren't old yet, despite the fact that he conducted the infamous press conference more than three years ago.|||308,89
common|||neu|||Old|||Old is when its more expensive to buy the candles, than the cake to put it on.|||candles cost $.25 a piece, and you are 60 years old making the total cost of candles $15.  the cake costs $4.|||207,60
slang|||neg|||Old|||On a message board, when someone (more than likely a n00b), posts something that has already been buried in the population's long term memory.|||n00b:  "Oh look, Landover Baptist!  This has gotta be the freakiest site on the net!"  Admin:  "OLD." *thread locked*|||84,36
abbr|||neu|||Old|||short for Oldsmobile a large american pimp car|||Im crusin in my Olds tonight.|||61,19
common|||neu|||Old|||that which is not new|||Matrix Revolutions was an old movie.|||79,38
nodef|||neu|||Old|||"OLD" IS WHEN..... Your sweetheart says, "Let's go upstairs and make love," and you answer, "Darling, I can't do both!""OLD" IS WHEN..... Your friends compliment you on your new alligator shoes and you're barefoot."OLD" IS WHEN..... A sexy girl takes your fancy and your pacemaker opens the garage door."OLD" IS WHEN..... Going topless pulls all the wrinkles out of your face."OLD" IS WHEN..... You don't care where your spouse goes, just as long as you don't have to go along with her."OLD" IS WHEN..... you are told to slow down by the doctor instead of by the police."OLD" IS WHEN..... "Getting lucky" means you find your car in the car park."OLD" IS WHEN..... An "all nighter" means not getting up to pee!|||What a drag it is getting old!|||43,11
slang|||neg|||Old|||Something that was said and/or done repeatedly that has been totally played out.  Tired.  Annoying.|||The past he kept bringing up to my face is gotten real old right about now!|||50,28
common|||neu|||ACCIDENT|||Something that happens with out intent.|||Kids in the front seat cause accidents. Accidents in the back see cause kids.|||576,160
slang|||neg|||ACCIDENT|||An event; when one urinates or fecalizes prematurely to reaching an established restroom facility, typically staining one's clothes and causing much embarassment. Typically, having shat oneself.|||Billy:  "Teacher!  Clyde shit himself on the swing!"Teacher:  "No, no, Billy!  Clyde had an 'accident'..."Billy:  "Nawp.  He shat himself and flew right off that sumbitch!"|||218,50
nodef|||neg|||ACCIDENT|||Fiction.  A word mis-used to describe negligence, usually by the person at fault.|||I didn't mean to blow up the world.  It was an accident.  What does that other button do?|||65,26
common|||neg|||ACCIDENT|||An unintended mistake of some kind. (a) Befouling oneself with something vile (see shart for examples).(b) Getting caught doing something stupid at work that results in a drug screening.|||At the urinalysis drug testing facility:Nurse:   Did we have a little accident?Patient: Accident?  *looks down at self with bewilderment*Nurse:   Oh, you must be here for pre-employment screening then.|||43,17
slang|||neg|||ACCIDENT|||something that can happen after sex. Usally happens when the condom rips.|||My kid is an accident.|||43,21
slang|||neg|||ACCIDENT|||There's several ways to define an accident:1. You, the day or night that you were conceived. Usually happens when there's a broken condom involved when your mom and/or dad did not want a child.2. Your face. In this world you either fall into the beautiful people category, the butterface category, or the fugly category if you're ugly all around. If you have a butterface or if you're fugly, people may say that your face was an accident when God created it.3. The time when you run your car into someone else's by mistake or intentionally.|||Scenario #1:Woman: Oh yeah baby!Man: Aaaarrgghhhh!!! Oh fuck, the condom broke!Woman: *sweating* We're fucked now.Man: What can I say...it was an accident.Scenario #2:Guy: What happened to your face? It looks like an accident. Did someone beat you with an ugly stick?You: *sigh*Scenario #3:You: *smashes into some brand new expensive car* Oh fuck.Guy: What the fuck, man?You: It was an accident!|||21,10
slang|||neg|||ACCIDENT|||The act or option of shitting yourself.|||"Oops..." said Johnny"whats wrong, and whats that smell?" said Sally"I had an accident...""Oh..."|||3,4
slang|||neu|||homebody|||Noun., A person who enjoys the warmth and simple pleasures of being at home.|||I'm a homebody, I don't want to go out; just come over and I'll make you dinner.|||628,64
slang|||neu|||homebody|||someone who doesn't like to go out.  they ususally tend to keep to themselves.|||don't ask her to come with us, she'll say "no" because she's a homebody.|||483,155
slang|||neu|||homebody|||(n. pl. -IES) With respect to social situations, one who prefers to stay at home rather than go out.|||I invited Tom to go to the movies with us but he declined. He's more of a home body.|||134,25
slang|||pos|||homebody|||Derived from the root word, busybody. Refers to a male human from an older generation whose rap styling or current friendships are "tight" and or close/cool.|||Dude, you is my homebody.|||43,222
slang|||neu|||homebody|||someone who sits around the house, not dressed up or acceptable to be seen in public.|||"Man, I'm not going anywhere; I look like a homebody.""Look at the girl wearing pajamas in Wal Mart, looking like a homebody."|||53,234
slang|||neu|||homebody|||A gender neutral term used in reference to  a friend or to patronize a neutral or unfriendly person. Once used extensively, now has fallen out of favor of general use. pl. Homebodies|||1) yo homebody, s'up?2) homebody, you better back down3) "who's at the party" "the usual homebodies"|||34,329
pname|||neu|||Private Eye|||Satirical British magazine edited by Ian Hislop which specialises in exposing highbrow political scandal and making cheap nob gags. Very funny and well worth reading.||||||70,20
slang|||neg|||melt|||an absoulute complete fucking idiot|||he/she is a melt your a meltboy shutup you melt|||1028,363
slang|||neg|||melt|||A person who has no balls, needs to man up, gives in to anything.|||You are an absolute melt|||316,165
slang|||neg|||melt|||One who frequents LSDSimilar to an acidheadNamed because one feels like they are melting while tripping on acid|||You see that dude over there with like 30 bracelets, anklets and necklaces on? With the rolled up skinny jeans and no shoes? Yeah, he's a total melt.|||342,220
slang|||neg|||melt|||A person who needs to man up and grow a pair. Often the 'melt' will be approached by a member of the opposite sex, only to run away and cry as they do not know what to say. This results in them appearing to be either homosexual or simply clueless about life.|||Athir you're a f**kin melt.. Get back in the freezer!|||50,22
slang|||neu|||melt|||The response to an extremely flattering of erotic comment indicating that the recipient is overcome with emotion to the point that their body instantly relaxes or they get butterflies in the stomach.|||Lady, I don't know what I want more right now, your body or your mind." Response:"Melts.|||65,44
slang|||pos|||melt|||The ecstatic and thrilling feeling you feel when:1) You see someone extremely hot.2) Someone you love does something really sweet or good to you.|||"Omg that guy's so fucking hot I'm gonna melt!" "Last night, I melted when my boyfriend did the sweetest thing ever!"|||190,180
slang|||neg|||melt|||A social insult, loosely represents an individual who is arrogant, inpunctual, stingy and/or stupid.Where an individual puts there own drug and social arrangements before you or other friends|||"That guy is a melt""What a melt"|||23,16
abbr|||neg|||HOB|||noun: a creepy old man (elderly one) who enjoys hitting on younger, foxy ladies. short for horny old bastard.|||EWWW that HOB is totally staring at my boobs!|||497,89
pname|||neu|||HOB|||House of Balloons. Mixtape by The Weeknd|||I was vibin' major hard to HOB last night.|||7,0
slang|||neu|||HOB|||A British English term for the cooker rings on a gas/electric stove top. It is "hot spot" of the stove. Most Americans would refer to this area of the stove as the "eye" of the stove or simply the burner.|||Place a pot of water on the HOB and bring to a boil.Don't touch the HOB, it is hot.|||10,5
abbr|||neg|||HOB|||an acronym that stands for Hoes Over Bros,  like when your boy isn't hangin' with you because he's off with his woman. Totally ditching you|||Dude, your being hella H.O.B right now! That trick is trouble|||7,16
ref|||neg|||HOB|||Stands for 'Hair On Back' as stated in Californication (S03E01) by Karen (Hank Moody's wife). She was describing an ugly man she allegedly had a date with.|||"...bad breath, HOB..."|||27,95
abbr|||neg|||HOB|||"Hoe over Bros" Someone who chooses to go out with his hoe rather than chill with his bros.|||Craig Jolly is a HOB.|||59,129
