scuzzy|||scuzzy||||||adjective - disgusting or .  Noun - disgusting or  person (usually female)
scuzzy|||scuzzy||||||slang for SCSI (Small Computer System Interface), an interface for connecting peripherals to computers
see ya|||see ya|||verb|||goodbye.
seppo|||Seppo|||noun|||a "", i.e. a person from the USA.  Australian rhyming slang: from "septic tank" rhyming with "".
seppo|||Seppo|||noun|||According to the American Dictionary of Slang (1967) a 1951 definition for "" is a person who is legally separated from their spouse.<Needs verification.>
sexcellent|||sexcellent||||||Something that exceeds excellency to the point the it is unmatchable with pleasure.
sexeh|||sexeh    |||adjective|||"sexy".
shaggadelic|||shaggadelic|||adjective|||spelling variant of .
shake hands with the wife's best friend|||shake hands with the wife's best friend|||verb - intransitive|||to urinate (male)
shardvark|||Shardvark|||noun|||Drug user who searches carpet for lost drugs ("Shards" of ) while on hands and knees, not unlike an Ardvark.  Someone who solicits free drugs to maintain their addiction.ie:  Tell Larry to quit  because it makes me nervous. Don't be a  or you will have to leave. I can have her  for it if it bounced under the table. They're both  and you can't trust anyone who's that deperate to get high or maybe they're  from "Planet ".
shark week|||shark week    |||noun|||the period during which a woman is menstruating.
shipwrecked|||shipwrecked||||||Being stuck somewhere without a way to get home, escape or get out of the situation. Also, if one has taken too many drugs, drank too much, etc. and is in no condition to drive.
shirt lifter|||shirt lifter|||noun|||male homosexual
shitass|||shitass|||noun|||defiant or bratty.  Usually used by a parent acknowledging bad behavior or actions by a kid.
shit (one's) pants|||shit (one's) pants|||verb - intransitive|||figuratively: to be extremely scared.
shit (one's) pants|||shit (one's) pants|||verb - intransitive|||literally: to defecate ("") in one's pants.
shit talking|||shit talking    |||noun|||the action of someone "".
shitty|||shitty    |||adjective|||displeasing; of poor quality; bad.
shitty|||shitty    |||adjective|||inebriated. The term is considered feminine, and men tend to prefer the more masculine "."
shitty|||shitty    |||noun|||a u-turn.
shit you not|||shit you not|||verb|||to not deceive a person.
shizot|||shizot||||||"".
shload|||shload||||||An extremely large amount.  Abbreviation for "shit-load."
shload|||shload||||||a shit load; a whole lot.  Also spelled .
shload|||shload||||||a lot; probably more accurately spelled sh'load, this is a 'polite' abbreviation for "shitload" which can be used in mixed company (as long as no one asks for the definition...)
shlock|||shlock||||||something worthless or of low quality.
shmoe|||shmoe||||||1) unlucky person, implies mild disrespect.  2) a person who loses because of the own inadequacies.
shnockered|||shnockered    |||adjective|||extremely inebriated.
shoot bunnies|||shoot bunnies|||verb|||to flatulate; "".
short man syndrome|||Short Man syndrome||||||an alleged combination of symptoms said to affect short men.
shovelware|||shovelware    |||noun - uncountable|||low-quality software.  Often collected and sold on low-priced CDs or DVDs.
show off|||show off|||noun|||a person who showily demonstrates their knowledge, talent, possessions, etc.
show off|||show off|||verb|||to showily demonstrate one's knowledge, talent, possessions, etc.
silent but violent|||silent but violent|||adjective|||particularly smelly flatulence.
sista|||sista|||noun|||"".
skate|||skate||||||n. a drinking bout.He's off on another threee-day-.
skate|||skate||||||n.a drankard .A couple of skates celebrating the new year ran into my car.
skate|||skate||||||n. something really easy.The test was a !
skate|||skate||||||in. to get drunk.Let's go out and , otay?
skate|||skate|||verb - intransitive|||to leave.
skate|||skate|||verb - intransitive|||to escape responsibility for a criminal act.
skate|||skate|||verb - transitive|||to steal.
skeet skeet|||skeet skeet|||verb|||to ejaculate
skho|||skho||||||.
skoche|||skoche||||||a little bit of anything
skosh|||skosh||||||a small amount.
skud|||skud||||||Term used during the Gulf War days to indicate a chick that looked hot from afar but fell short once you got closer. Just like an Iraqi  missile.
skurred|||skurred||||||adj. Scared.
skux|||skux|||noun|||an attractive person.  Usually male.
skux|||skux|||noun|||a person who is skilled in attracting the opposite sex.  Usually male.
slam it|||slam it||||||The act of sexual intercourse.
slam it|||slam it|||notes|||See also .
slammer, the|||slammer, the|||noun|||prison.
slammer, the|||slammer, the|||noun|||jail.
slap and tickle|||slap and tickle|||noun|||sexual activity.
sled|||sled    |||noun|||any automobile.
sled|||sled    |||noun|||the .
sled|||sled    |||noun|||a snowmobile.
sloth-cloth|||sloth-cloth|||noun|||an old tee-shirt worn around the house.
slush|||slush|||noun|||a promiscuous female, who is easy to bed.
slush|||slush|||noun|||A woman who is a mixture of a slut and a lush.
smack down|||smack down    |||verb|||to beat with physical violence.
smarty|||smarty    |||noun|||a smart person.
smasher|||smasher|||noun|||A passer of counterfeit coinage or currency. Or: one who passes or utters counterfeit coins or notes.  ("Westminster Gazette in 1895: "Most frequently the single-handed '' contents himself in passing one coin in an evening.").
smashingly|||smashingly    |||adverb|||very well.
smd|||SMD||||||"suck my dick".
smell|||smell|||verb - transitive|||to understand.
smo|||SMO||||||suck.me.off
smoke a bowl|||smoke a bowl|||verb|||to smoke the contents of a  containing marijuana.
smoke (one's) pole|||smoke (one's) pole|||verb|||To give a blowjob.
smoove|||smoove    |||adjective|||variant of "".  Some argue it's better than .
smurf turf|||Smurf Turf|||noun - uncountable|||nickname for the surface of the Bronco Stadium football field at Boise State University.  (The surface is blue - the same color as the Smurfs cartoon characters.)
sn|||SN|||noun|||"screen name".  An alias used in Instant Messaging.
sn|||SN|||noun|||"side note".
sniffer|||sniffer|||noun|||computer program which secretly intercepts traffic on a network, usu. for the purpose of exploiting computer security.
sniffer|||sniffer|||noun|||a person who uses a  computer program.
snip, the|||snip, the|||noun - uncountable|||a vasectomy.
snitch|||snitch    ||||||A small ball used to win Quidditch
snitch|||snitch    |||noun|||a person who informs on (i.e. reports the misdeeds) of someone else; "".
snitch|||snitch    |||noun|||an informant to law enforcement.
snitch|||snitch    |||verb - intransitive|||to inform on (i.e. report the misdeeds) of someone else; "".
snitch|||snitch    |||verb - intransitive|||to inform on (i.e. report the misdeeds) of someone else, specifically to law enforcement.
snizzle|||snizzle||||||the mixture of snow flurries and drizzle.
snog|||snog    |||noun|||an opened-mouth kiss; "".  British slang.
snog|||snog    |||noun|||a session of passionate kissing; "a  session."  British slang.
snog|||snog    |||verb - transitive|||to kiss passionately; "".  British slang.
snog|||snog    |||verb - transitive|||to kiss with an open mouth, usually placing one's tongue in the other person's mouth; "to ".  British slang.
snoochie|||snoochie||||||noun; meaning "" or "fast ass girl" -- often a term used when guys are joking between themselves about any particular woman.
snooker|||snooker|||verb - transitive|||to take advantage of; "cheat", "swindle".
snooty|||snooty|||adjective|||with an attitude of superiority; "pretentious".
snot slingin' drunk|||snot slingin' drunk||||||being very drunk"He was !"
snowpocalypse|||Snowpocalypse||||||the blizzard that struck the US east coast in early 2010.
sob|||SOB|||noun|||acronym for "son of a bitch."
sofa king|||sofa king    |||adverb|||"so ".
soggy muffin|||soggy muffin||||||A game in which one or more men jack off around a muffin. All men ejaculate on the same muffin, the last man to ejaculate on the muffin must eat it.
sop|||SOP|||noun|||acronym for "standard operating procedure".
sorted|||sorted||||||To have one's shit together.  (Australian or British Origin).
sorted|||sorted||||||All set for; prepared for. Everything figured out.
sorted|||sorted|||adjective|||can be used as a one word sentence meaning.
sortie|||sortie||||||a raid or foray.  Weapon of choice: a fart. If you want to create an unpleasant experience for someone who has dissed you, send your buddy who has a stomach disorder (or lactose intolerance) over and have him launch a .
sos|||SOS|||noun - plural|||Acronym for "Shit On Shit". What they call biscuits and gravy in the NavyReady fro some , Captain?
sos|||SOS|||noun - uncountable|||acronym for "same old shit."
sot|||sot||||||a fool.
sotu|||SOTU||||||acronym for "State of the Union [Address]".
sound as a pound|||sound as a pound|||adjective|||doing well.
southpaw|||southpaw|||noun|||a left-handed person.
sow|||sow|||noun|||an overweight female.  From the non-slang definition of "": a female pig.  See also .
soz|||soz|||adjective|||sorry.
spaced out|||spaced out||||||with mental alteration due to drug abuse or for a natural state of mind.
spangled|||spangled||||||and no longer in control of what happens around you, and you don't mind either.
sparklefuck|||sparklefuck||||||derogatory term used to refer to ravers.
speed freak|||speed freak|||noun|||a habitual user of methamphetamine.
spend a penny|||spend a penny||||||to use a toilet (restroom).  comes from the days when you had to place a penny in a slot in the lavatory door.  If you don't know what I mean, then you haven't seen some of the older public toilets here in Blighty (England)
sperm bank|||sperm bank||||||Slut.
spide|||spide|||noun|||See .
spider|||spider|||noun|||a male.
spider|||spider|||noun - plural|||"SPIDERS"  The very last drink of a liquor bottle. I CALL SPIDERS
spiffylicious|||spiffylicious||||||Its means to be beyond cool. You can use it describing anything that had good meaning to it.
spiffylicious|||spiffylicious|||adjective|||looking sharp and sexyThe retro haircut and bright old-school checkered swimsuit made the water-skier look perfectly  to everyone on shore, including Colonel Mustard.
spike up|||spike up|||verb - ambitransitive|||to inject drugs with a hypodermic needle.
spine|||spine||||||courage.
spiv|||spiv|||noun|||a petty criminal who deals in stolen goods or counterfeit items.  British term.
spiv|||spiv|||noun|||a well-dressed barrow / street dealer.  Mainly in London, especially Petty Coat Lane.  Normally a   a  to passersby.
splain|||splain|||verb|||see .
splendiferous|||splendiferous|||adjective|||extremely splendid.
spot|||spot|||noun|||a place of residence.
spot|||spot|||noun - uncountable|||a place to hang out or party.
spot|||spot|||verb - transitive|||to lend (money).
square|||square|||adjective|||with debts settled; "even".
square|||square|||adjective|||in order.
square|||square|||adjective|||without animosity.
square|||square|||adjective|||boring.
square|||square|||noun|||a cigarette.
square|||square|||noun|||a boring or  person.
square|||square|||noun|||a  (satisfying) meal.
squatchy|||squatchy|||adjective|||related to "Bigfoot" aka sasquatch.
srs bzns|||srs bzns    |||noun - uncountable|||"serious business".
stab in the back|||stab in the back|||verb|||to betray a person.
stem|||stem    |||noun|||a leg.  Usually used in the plural.  See .
stem|||stem    |||noun|||acronym for "science, technology, engineering, and mathematics".
step on a duck|||step on a duck|||verb|||to flatulate.
step on a duck|||step on a duck|||verb|||To fart, break wind.
step on a duck|||step on a duck|||verb|||to fart.
step on a duck|||step on a duck|||verb|||to fart
step on a duck|||step on a duck|||notes|||Also "duck."An "old duck" is particularly foul flatulence.
stern|||stern||||||Great, good.
stick in the mud|||stick in the mud|||noun|||a helpless or unprogressive person or thing.
sticks, the|||sticks, the|||noun|||a rural area.
sticks, the|||sticks, the|||noun|||anywhere far away
sticks, the|||sticks, the|||noun|||the countryside
stole|||stole|||verb|||to punch or attack, typically with no prior warning. Also .
stolo|||stolo|||noun|||stolen car
stoned|||stoned    |||adjective|||under the influence of marijuana.
stress|||stress|||verb - transitive|||to pester someone about something.
stress|||stress|||verb - transitive|||To worry excessively about something that is insignificant.
strike|||strike||||||n 1.to go off on a person that has offended you.  2. to get rowdy about something (from the action of striking an object.)
stroll|||stroll    |||noun|||an area, such as a particular street, where prostitutes solicit customers.
stroppy|||stroppy|||adjective|||bad-tempered, irritable.
stubbies|||stubbies|||noun - uncountable|||Absurdly tight, brief shorts popular with New Zealand men in the 1970s.
sugar booger|||sugar booger|||noun|||dried semen in the nose.
sugar daddy|||sugar daddy    |||noun|||a (usually) older male who is dating a (usually) younger female and gives her a lot of gifts and money, like a father might give to his daughter.
suicide lane|||suicide lane    |||noun|||a lane for traffic between lane(s) going in opposite directions; "middle lane".  Used for making left turns off of the road, and for vehicles making left turns onto the road prior to merging into the proper lane.
summer teeth|||summer teeth||||||gapped or messed up teeth.
summer teeth|||summer teeth||||||An ugly mouth.   - Some are west, some are east, some are forward, some are backward.
summer teeth|||summer teeth||||||A term used to describe someone who is missing more than a few teeth.
summer teeth|||summer teeth||||||bad teeth. Teeth with large gaps or very crooked. "Some are (SUMMER) here and some are (SUMMER) there!
summer teeth|||summer teeth||||||An unpleasant smile. "She was hot until she smiled and had . Summer yellow, summer missing..."
sunday face|||Sunday face|||noun|||One's best and most presentable face, as presented in church on Sundays. The expression has been used as a punch-line, as in the following fictional example: "She is so much better looking than poor Bertha that her rear-end would make Bertha a ."
sup|||sup    |||interjection|||a greeting, similar to "What's going on?"  A shortened version of "?"
sup|||sup    |||noun|||dinner.  Etymology: shortened version of supper.
sup|||sup    |||noun|||abbreviated form of "superintendent".
swallow (one's) kids|||swallow (one's) kids|||verb|||to swallow a person's semen.
swamp donkey|||swamp donkey|||noun|||an extremely unattractive female.
swamp donkey|||swamp donkey|||noun|||Western Canadian term for a moose.
swamp donkey|||swamp donkey|||noun|||sweaty ball sack; the kind of ball sack sweating that makes your sack literally stick to the inside of your leg.  Used in a sentence: "Man I have a mad case of  going on today".
swamp donkey|||swamp donkey|||noun|||What Pennsyltuckyians call deer
swamp donkey|||swamp donkey|||noun|||A slang term that Texas people use to refer to people from Louisiana. Example: I'm going over to Shreveport down yonder in  land.
swamp rat|||swamp rat||||||dirty, un-clean, generally feral.  From a suburb in Australia which was built on an old swamp and was on the bad side of town where lots of  live.
swamp rat|||swamp rat||||||usually a term given to someone from Louisiana or around swampy areas. Generally not derogative.
sweet loving|||sweet loving||||||sex.
swolled|||swolled||||||muscular.
sword fight|||sword fight    |||noun|||a gathering with many more males than females.
taco butt|||taco butt|||noun - uncountable|||burning sensation while defecating caused by prior consumption of spicy food.
take a deuce|||take a deuce    |||verb|||to defecate; "".
take a duke|||take a duke    |||verb|||to defecate.
take a powder|||take a powder    |||verb - intransitive|||to leave.
take a powder|||take a powder    |||origin|||The origin of "" is discussed in , which is affiliated with Random House.
take it|||take it|||verb|||v. accepting insults from someone.
take it|||take it|||verb|||engaging in intercourse.
take old one eye to the optometrist|||take old one eye to the optometrist|||verb|||to have sex.  Mentioned in the outtakes at the end of the movie of .
take (one's) breath away|||take (one's) breath away|||verb|||to be very impressive.
take the cake|||take the cake|||verb|||to be great or the best.
take the piss|||take the piss    |||verb - intransitive|||to mock, make fun of, kid.  Origin: British.
take the piss|||take the piss    |||verb - intransitive|||Also: , to aggravate someone on purpose.
talk to the hand|||talk to the hand|||expression|||"Talk to the elbow, you don't deserve the extension"Definition: an extension of  to seem more offensive, because you aren't listening or willing to make an effort to express that fact.
talk to the hand|||talk to the hand|||interjection|||The phrase "" is a street vocabulary conversation-stopper that is meant to be taken literally,  albeit ironically; and is usually accompanied by its related body language:  I make a pronouncement.  You begin to offer an objection of some sort.  I cut you off by extending my right hand, palm out toward you, while I look over my right shoulder and say, "!"  The implication is that you might as well talk to my hand, because I'm not listening.  As a conversation stopper, it works even better if you've never heard or seen it before, as what is meant may take a moment or two to sink in, and might even have to be explained (making the recipient seem a little less than streetwise).  Since the speaker performs somewhat silly-looking body movements in order to get his/her point across, the phrase is kept just a shade short of being unforgivably rude.  As the phrase is becoming somewhat less obscure, some are jettisoning the body movements, reducing the communication to a more-or-less angry comment meaning I'm not going to listen to you,  as in "Hey, man, !"
talk to the hand|||talk to the hand|||interjection|||hold a hand up to stop an annoying person from speaking.
talk to the hand|||talk to the hand|||interjection|||Used when you don't want to hear it (anymore).  Implies: "The ears are no longer listening."  Also, "Talk to the finger 'cause the hand can't take it."
tallywacker|||tallywacker    |||noun|||penis
tango foxtrot|||Tango Foxtrot|||adjective|||acronym for "totally " using the NATO phonetic alphabet.
tapped out|||tapped out||||||without money.
tapped out|||tapped out||||||No more money.
tapped out|||tapped out||||||to have no more of something.
tar|||tar    |||verb - transitive|||to punish.  From "".
team kill|||team kill|||verb|||to kill someone on one's own team in a computer game.
tear|||tear|||verb|||to leave quickly.
tear it down|||tear it down||||||to leave quickly; sometimes referring to leaving as a negative action.
teena marie|||Teena Marie||||||Used in the gay club community in Toronto to refer to a female who looks like she's wasted on alcohol or drugs, or in a more vague sense, just looks rough. Also can reference anything that is sloppy, messy or poorly put together.Derived from the name of '80s pop singer , but also references slang for crystal meth, also known as Tina. Also lightly references music star Rick James, a known for his drug troubles, of whom Marie was a protegee.Alternate spelling "Tina Marie"
t-giving|||T-Giving    |||noun|||"Thanksgiving".  Also written .
thick as thieves|||thick as thieves|||adjective|||to be very close friends.
thingamabober|||thingamabober|||noun|||something.
thingy|||thingy|||noun|||an item whose true name is unknown.  Sometimes preceded by a word that describes the item.
thingy|||thingy|||noun|||thing.  "" is used in cases where you are not sure what the proper name for something really is, or in cases where you do not want to use the real name.  Sometimes "" is used just to be humorous.
thin skin|||thin skin|||noun - uncountable|||metaphorically, a person with "think skin" is unable to handle criticism.  Compare with .
this bitch|||this bitch|||noun - uncountable|||"here".  See .
throw bows|||throw bows|||verb|||to "throw elbows", i.e. to fight.
throw down|||throw down    |||noun|||Throwdown (one word).A cheap, unregistered firearm rumoured to be carried (sometimes unlawfully) by police officers.  The firearm is  next to a body in the case of a wrongful shooting of a citizen, so as to give the impression that the victim had been armed at the time.
throw down|||throw down    |||verb|||to fight.
throw down|||throw down    |||verb|||to party.
throw down|||throw down    |||verb|||to dunk (a basketball).
throw down|||throw down    |||verb - ambitransitive|||to give a portion of the money necessary to purchase something.
throw down|||throw down    |||verb - ambitransitive|||to contribute, along with others, a substance for group enjoyment.
throw down|||throw down    |||verb - transitive|||to play music.
throw it up|||throw it up|||verb|||To act enthusiastically at concert.
throw it up|||throw it up|||verb|||To throw up one's hands in excitement during a concert.
throw under the bus|||throw under the bus|||verb - transitive|||to sacrifice another person for personal gain.
tick|||tick    |||noun|||a short amount of time.
tickle (one's) pickle|||tickle (one's) pickle|||verb|||to please a person's penis in some way, e.g. via manual stimulation or fellatio.
tickle (one's) pickle|||tickle (one's) pickle|||verb|||to masturbate.  (Usually applied only to males.)
tig old bitty|||tig old bitty    |||noun|||a large breast.  A play on "big old ".
timbuktu|||Timbuktu||||||any location inconveniently far away; THE MIDDLE OF NOWHERE.
time|||time||||||see .
time sink|||time sink    |||noun|||a project that is capable of consuming a practically unlimited amount of time.
titty|||titty    |||noun|||breast.  Usually but not always used in the plural.
tla|||TLA    |||noun|||acronym for "three-letter acronym".  Used mainly in computing, due to the massive number of three-letter acronyms.
tla|||TLA    |||noun|||acronym for "three-letter agency", i.e. the CIA, NSA, and FBI.
tmk|||TMK    |||interjection|||acronym for "to my knowledge".
toaster|||toaster||||||Coffin, esp. one used for cremation.
toaster|||toaster||||||An oogly hoe or man.
toaster|||toaster|||noun|||an underpowered computer.
toaster|||toaster|||noun|||a computer that solves a specific task.  Used as an appliance.  For example, the "video ."
toaster|||toaster|||noun|||a pistol; glock.
toboggan|||toboggan||||||southern US slang. a knit cap worn in the winter months
toke up|||toke up||||||to smoke; most commonly used to indicate the use of marijuana.
toke up|||toke up|||verb|||to smoke marijuana.
toke up|||toke up|||verb|||to smoke marijuana or hashish.  Also .
toodleoo|||toodleoo    |||interjection|||"goodbye".
toodleoo|||toodleoo    |||notes|||Possibly a misspelling of the French "a` tout a` l'heure", meaning "see you later".
toodleoo|||toodleoo    |||notes|||"" is one of many spellings, including , , , .
tool|||tool    |||noun|||an "un-" person; "".
tool|||tool    |||noun|||penis.
tool|||tool    |||verb|||to drive around slowly and without destination.
tool|||tool    |||notes|||Tool also has non-slang meanings.
tooter|||tooter|||noun|||n. A tube-like object used for snorting cocaine or other substances.
trade last|||trade last    |||noun|||a compliment given in exchange for a compliment.  That is: person #1 has heard a compliment about person #2, but person #1 wants to hear a compliment about themselves before they'll tell person #2 the compliment they heard about them.  Also called "".
tree|||tree|||noun|||a large penis.
tree|||tree|||noun|||marijuana.  Possibly because a bud of marijuana looks like a small .
tres|||tres||||||French for "very."  The "e" in "" should have a grave accent.
trollied|||trollied|||adjective|||extremely drunk, to the point where others may have to carry the afflicted party home.
tronk|||tronk|||noun|||Jail or prison, the slammer.
trots, the|||trots, the    |||noun - uncountable|||diarrhea.
trots, the|||trots, the    |||origin|||Possibly from the type of running to the bathroom a person does when having diarrhea.  Compare with .
truck|||truck|||noun|||A slow person.  An idiot.
truck|||truck|||verb|||to move or to go.
truck|||truck|||verb|||An exaggerated form of walking popularized by Zap comics that involves leaning backwards while alternating arm-leg combinations that extend in opposite directions. The most famous "Truckers" in the early 70s were the Triangle Truckers at the Illinois Institute of Technology in Chicago, IL.
tryina|||tryina    ||||||"trying to".
ttbomk|||TTBOMK    |||interjection|||acronym for "to the best of my knowledge."
tuli|||tuli||||||gun.  in the song "ghetto" by Akon.
tuna|||tuna||||||a very trendy, fake girl.
tuna|||tuna|||noun|||vulva / vagina.
turd|||turd|||adjective|||bad.
turd|||turd|||noun|||a piece of fecal matter; "".
turd|||turd|||noun|||a session of pooping.  UK slang.
turd|||turd|||noun|||feces.
turd|||turd|||noun|||an irritating person.
turf|||turf|||noun|||the area claimed by a person, group, gang, etc.
twaddle|||twaddle    |||noun - uncountable|||nonsense.
twankies|||twankies||||||20" diameter wheel rims.
tweep|||tweep    |||noun|||a Twitter user.
twerp|||twerp    |||noun|||an obnoxious person.
twitard|||Twitard|||noun|||an extreme fan of the fiction series .
two-way|||two-way||||||Hit up the cell, call the cell phone.
txt|||txt    |||noun|||"text."
txt|||txt    |||verb - ambitransitive|||to "text" - i.e. send a text message.
umm|||umm|||interjection|||interjection used to express thought, or pause in speech.  Also .
umm|||umm|||interjection|||interjection used to express doubt or hesitation.
uncool|||uncool    |||adjective|||not .
under (one's) belt|||under (one's) belt|||adjective|||as one of one's prior accomplishments.
under the weather|||under the weather|||adjective|||not feeling well.
uniball|||uniball|||noun|||a male having only one of two balls. compare with .
unit|||unit|||noun|||a person who is "just not right" primarily due to frequent and hard drug use in the past.  Tommy Chong would be considered a "."
unit|||unit|||noun|||penis.
unmentionables|||unmentionables|||noun - plural|||underwear.
upchuck|||upchuck    |||noun|||vomit.
upchuck|||upchuck    |||verb - intransitive|||to vomit.
upchuck|||upchuck    |||verb - transitive|||to vomit.
up-down|||up-down||||||usually to look or to feel , means to look or to feel absolutely screwed up.. You were obviously looking  when you hung over :).
use (one's) words|||use (one's) words|||verb|||to speak rather than resort to violence.
vart|||vart|||noun|||the release of air from the vagina.
vart|||vart|||verb|||to release air from the vagina; "fart vaginally".
vato|||vato|||noun|||friend; "".
vato|||vato|||noun|||person
veep|||veep||||||vice president.
veg|||veg||||||"vegetable".  To become incoherent and un-responsive. To shut out the world.
veg|||veg||||||be idle, sedentary, chill-out. Pronounced with soft "j" (rhymes with  "wedge"). Etymology: Short for "vegetate."  Also -out.
veg|||veg|||verb|||relax, rest.
vet|||vet|||noun|||abbreviated form of "veterinarian".
vet|||vet|||noun|||abbreviated form of "veteran".
vet|||vet|||verb|||review for correctness.
volcano|||volcano||||||results from excessive inhalation from water pipes.  when you fill your lungs with so much smoke, that you can't hold it, and before you can take your lips from the bong, your lungs explode and you blow into the bong, causing the water to shoot out the carb.  This causes a smelly mess, and usually results in a "."
volly|||volly|||noun|||a volunteer.  Used in firefighting.
volly|||volly|||noun|||"vol au vent", a type of pastry.
wackadoodle|||wackadoodle    |||noun|||a crazy person.
wackadoodle|||wackadoodle    |||notes|||Like most terms related to craziness, this term may be applied to someone who is simply a bit goofy, and who does not meet the clinical definition of "insane."
wack, the|||wack, the|||adjective|||bad, substandard, disgraceful.  Also .  Origin: New York in the early 1970s.
waffle|||waffle|||verb - intransitive|||to oscillate between opinions.
wahmbulance|||wahmbulance    |||noun|||a mythical medical support vehicle for people who whine.
waho|||WaHo|||noun|||abbreviated form of "Waffle House".
wailing|||wailing||||||mod. excellent.What a whalling guitar!
wailing|||wailing||||||To lie.
wake and bake|||wake and bake    |||verb|||to smoke marijuana upon waking.
wake up and smell the coffee|||wake up and smell the coffee|||verb|||a command/invitation to accept reality.
walking hiv|||walking HIV||||||a promiscuous person.
wampum|||Wampum||||||['wampam] n. money , from American Idian word.I don't have nuff  to swing the deal.
wana|||wana||||||marijuana; "".
want|||want|||verb - transitive|||to be attracted to or desire sexually.
wash|||wash|||noun|||a barter-like agreement, typically between friends and/or family.
wass|||wass||||||a person who is annoying, displeasing, irrational or generally . Derived from "".  Origin: the Wack Pack.
wass|||wass||||||a shortened form of "wack-ass." This type of word can be used elsewhere, such as the more popular word like "fass", meaning "fat-ass."
wassup|||wassup    |||interjection|||"".
wax ass|||wax ass|||verb|||to have sex.
weasel word|||weasel word    |||noun|||non-committal speech.
webisode|||webisode||||||a (usually short) episode of a television program available via the web.
whip|||whip|||noun|||a car.
whip|||whip|||noun|||girlfriend.  From the slang term "".
whip|||whip|||noun|||motorcycle.
whip|||whip|||verb|||to drive recklessly.
whip|||whip|||verb - transitive|||to defeat.
whistle britches|||whistle britches||||||A term for anybody whose name you don't know.
white|||white|||noun|||cocaine.
whosawhatsit|||whosawhatsit    |||noun|||an object whose name isn't known or can't be recalled instantly.
wip|||WIP    |||noun|||acronym for "Work In progress."
wolf down|||wolf down    |||verb - transitive|||to eat voraciously.
woody|||woody||||||An Erection.
woody|||woody||||||a male's erection
woody|||woody||||||a type of Ford Station wagon with real wood inlays on the sides to make it look rustic
woody|||woody||||||Pre-1960's station wagon (not necessarily only a Ford) with actual wood doors and roof, or actual wood panels applied to body metal.  Not fake wood.  1960s slang.
woody|||woody|||noun|||an American Lincoln one cent piece with imperfect alloying, making it appear wood-grained."Cool 1955 !"
word hole|||word hole    |||noun|||mouth.
worked|||worked|||adjective|||appearing tired, run down, "beat," etc.  In other words: unattractive, but due more to temporary state than natural appearance.  However, "temporary" is relative.  For example, a drug addict for years may look "."
working stiff|||working stiff||||||a guy who has to work for a living;  not someone who has an easy and/or well-paid job.
worry wart|||worry wart|||noun|||Someone who worries excessively.
wrap|||wrap|||noun|||the conclusion of some activity - especially a performance.
wrap|||wrap|||noun|||a drug container (e.g. for cocaine, speed, etc.) usually made of folded aluminium foil.Synonym:
wtf|||WTF    |||interjection|||acronym for "?".  Originally used exclusively in text-based communication (text messaging, online chat, etc.,) this term is now also spoken.
wtf|||WTF    |||interjection|||acronym for "what the ".
wtg|||WTG|||interjection|||acronym for "way to go".
wtmi|||WTMI|||interjection|||acronym for "way ", i.e. "way too much information".
wuppie|||wuppie|||noun|||young, semi-hip, web site professionals. Note: usually used in a derogatory manner.
xippie|||xippie|||noun|||a young person who pretends to be a hippie.  Origin: combination of the terms "generation-x" and "hippie."  Pronounced "zippie."
xtc|||xtc||||||abbreviation for the drug  (MDMA).
yayness|||yayness||||||an exclamation of joy or a word for a person who is hyper a lot.
yellow|||yellow|||adjective|||cowardly.
yellow|||yellow|||adjective|||when used in the expression " journalism", it means sensationalized.
yes|||yes|||interjection|||a celebratory exclamation.
yiff|||yiff|||noun|||depictions of sex between , i.e. depictions of sex between humans dressed as animals, i.e. " ".
yiff|||yiff|||verb|||in the "" subculture, to have sex.  The word "" is rumored to be the sound a fox makes when excited.
yippee|||yippee    |||interjection|||exclamation of joy.
yippie|||Yippie|||noun|||a member of the Youth International Party, a youth-oriented and countercultural offshoot of the free speech and anti-war movements of the 1960s.
yippie|||Yippie|||notes|||For the exclamation of joy or excitement, see .
your mom|||your mom    |||interjection|||a comeback used in an argument when one can't think of anything better to say.
your mom|||your mom    |||interjection|||prefix used as an insulting retort.
your mom|||your mom    |||notes|||Also pronounced "yo' ".
youse|||youse||||||Used as a plural of youI love thee all or how are you doin',or all you fellas can go now- I love  all,or'ow are  goin',or  blokes can shoot throught now'
yumbo|||yumbo|||adjective|||extremely delicious."This dinner is absolutely !"
yummy mummy|||yummy mummy    |||noun|||an attractive older woman or an attractive mother.  See also .
zinger|||zinger    |||noun|||an unkind joke or tease.
zomg|||zomg|||interjection|||"Oh my God."  Expresses a greater level of amazement or elation than the standard .  Like all words, can be used either sincerely or not sincerely.
zoop zoop|||zoop zoop||||||interjection used for emphasis or to indicate excitement.
