bogan|||In Tasmania, Australia there are 2 breeds of bogans, theres the typical male "aussie" style bogan: who wears "wife basher" shirts (singlet tops) with many torn holes, tight stone wash jeans or some other pants, usually either wearing one or tied around the waist or slung over there shoulder a flanelette (flannie) shirt or holden/ford tops, and a pair of old blundstone boots (blunnies) and usually drives and old Holden Commodore or Ford Falcon. And swear the faces off, usually every second word is f**k. And are commonly seen with a can of VB in there hand.Then theres the 2nd type usually teens who are seen decked out in dada, wutang, fox racing, eminem plastic crap, and the baggy wutang, fubu, emineme brand etc jeans and usually topped off with a cap of some kind, thinking that they're so damn cool but they're not. The female version is jeans that are so tight like you would not believe, have their hair pulled back and slicked down with a whole tub of gel except for 2 front bits which are pulled out and are the same length as the rest of their hair (commonly called "bogan bits") and wear dada, wutang, fubu, fox racing etc, jumpers 10 times too big for them and wear whole stick of eye liner on each eye and way too much foundation and are seen pushing prams around followed by a colony of young children (all to differnt fathers)|||My god there is so many bogans around Hobart! It's like Bogan Central or something!orNah, not going there to many scary bogans around!|||1215,459
bogan|||An Australia who usually goes by the name of Gaz, Darryn, Bazza or something similar, with a keen eye for holdens, fords and pannel vans. They are usually found sporting a fannellette shirt, tight, black ripped jeans, moccissons or ugh boots and AC/DC merchandise. The drink VB and are fans of rock music which may be heard blasting out their car windows as they "cruise" around the neighbour hood late at night.|||"Oi Shiela""Wadda ya  want Baz?""Get us a packet of smokes and a nuva VB from the fridge luv."|||745,298
bogan|||Lets get this straight, Bogans are Australia wide they are in every nook and cranny, and we love them because we can take the piss. Sure the women bogan has 6 kids to 6 different fathers, loves her alcohol and ciggies, has a different fashion sense, swears like a trooper, and is a general embarassment at the supermarket but at least we can look on and have bit of a laugh. As for the bloke well he loves his VB, ciggies/dope, flannie, mullet, beanie, holden or ford top, holden or ford car, has an excellent grasp on the english vocabluary, and has possible missing teeth, but who is going to look at him sideways when he's at the pub or he wants that car spot you want?They are a national treasure and we should be proud, for our taxes pay for their everything.|||Person 1: Have a look at this blokePerson 2: What a bogan!|||616,239
bogan|||A lower class inhabitant, usually of South-Eastern Australia. Generally 'dim-witted', bogans are well know for having poor and vulgar language and typically found in rural areas or outer, lower class, suburbs. A male bogan can often be seen wearing old attire typically a 'wife-beater' (singlet), Australian rules football jumper, or a flanel shirt. Hair cuts are typical of those seen in the 80's/90's with a common style being the 'mullet'. A male bogan's intrests are in the Australian style 'ute' (utility vehicle), Australian rules football, and the consumption of beer. The female bogan typically wears tight pants and with attire typical of the 80's/90's. Often refered to as 'darl' and 'sheila' the female bogan often attracts the attention of fellow bogans by calling an abbreviation of their name in a high pitched shril. The male bogan holds the postion of authority in a bogan household that can often see as many as 5 or 7 children. The female bogan is called upon by the male bogan only for dinner, beer and intercourse.|||Chigwell is full of bogans|||514,196
bogan|||A doyen of Australian culture, similar to the American "redneck". Easily spotted due to penchant for sporting mullet haircuts, wearing black jeans and flannel shirts, and driving big old cars such as Valiants, Falcons or H-series Holdens while listening to AC/DC or Metallica.|||"You'd better get a haircut soon, you're starting to look like a bogan!"|||459,162
bogan|||Australian or New Zealander who possesses no class at all Refer: white trash, red-neck, trailer trash, alcoholic, breeder, simpleton, Victorian, Geelong, Prahran, Shepparton|||The traditional Bogan: Identification key for the male of the species:Black desert boots, tight black jeans, blue singlet or black t-shirt (AC-DC etc), blue chequered flannelette (flanny) long sleeved shirt.Mullet haircut (Short at the front, long at the back – refer: Billy Ray Cyrus The haircut with its own motto: 'Business at the front, party at the back' in some circles also referred to as: 'Party at the back, business at the front' Either way it is still a shit haircut.Smokes ‘winfield blues’, these are generally located rolled up in the sleeve of the ‘flanny’Drinks Victoria Bitter (VB)Drives a generally loud V8 Holden or Ford with a stupid sticker on the back taking the piss out of the make of car that they do not drive; or simply stating the make/model of car that they do drive, just in case they forget. Identification key for the female of the species:Loud whore with way too many snotty brats, horrible shrill voice, shocking accent, really stupid (no analogy available), shops at Safeway, also possesses all of the traits of the male of the species. Social activities include: going down the pub, drinking, arguing, violence, breeding, prejudice of all varieties, watching the footy, watching Big Brother, watching Greys anatomy, watching today tonight and A current affair to see what their relatives are up to, watching the cricket, ten-pin bowling, doing burnouts and bog laps (bogan laps = driving around town just because), filling the front yard up with cars thereby further devaluing the neighbourhood, bbq’s and referring to everyone else as bogans (no I am not a bogan; don’t be a smart-arse lol) The contemporary Bogan: White trash with a severe American influence on their language, social skills and lack of fashion sense. Friday 26/12/2008|||276,79
yatagan|||a turkish concave sword used to crack shields and tear body armours.|||i will stick my yatagan inside your wet throat buddy.|||2,0
Soak test|||A "soak test" is the part of video game testing where the game is started and the character is made to stand around for hours. It is used to detect crashes brought on by memory leaks and other faults in the game engine.|||Today we will start Halo 3 and give it an 8-hour soak test.|||2,0
JRPG|||JRPG stands for Japanese role-playing game.|||Final Fantasy and Pokémon is good examples for JRPG.|||201,46
JRPG|||JRPGS (Or Japanese Role playing game) are RPGs made by the Japanese, games include FFI,FFIV,FFV,FFVI and FFVIII ( Final fantasy 1,4,5,6,8) Tales of Symphonia, Earthbound, KH 1 and 2 and Enchanted Arms.|||JRPG Lover: I love JRPGS! Japanese RPG games rock! totally pwn WRPGS!WRPG Lover: No way! WRPGS are wayyyy better, who wants to play some lame turn based game like Final Fantasy? Boring!|||21,6
JRPG|||JRPG is a role-playing video game featuring skinny underdressed girls claiming to be men, who strongly believe that lead based paint is a good substitute for hair gel.|||I can't stand JRPGs|||90,123
spomin|||to spy or observe without being noticed|||theres acouple tools spomin by the window|||1,0
tutka|||1. Also know as (TOOTKA). A man with large stature (large shwantze) in the crotch.2. Known for playing Guitar Hero in underpants with young boys.3. Extremely flexible due to having lower ribs geneticlly removed.4. Know for having beer belly. (A one Pack)5. Prances when he walks.|||boggy creek monster (tutka)|||0,6
Kennelling|||A mixture between Dogging and Cottaging, whereby participants flick the lights on and off in a public toilet before embarking on a sexual adventure for the viewing pleasure of an assembled audience.|||During a particularly bad case of the horn, Rupert and Henry decided to go down to the heath for some kennelling.|||12,0
Kennelling|||the act of dogging but where the action takes place in caravans rather than cars. hence "kennel club". - an organisation of doggers with caravans, motor homes etc who like to share their experiences with pikers|||Hey, what's going on in that caravan with the windows open? They're kennelling at it like mad,mate!|||1,4
Braccio|||<Italian> Braccio<English> Arm|||Il braccio = The arm|||4,2
Projection|||Projection (Psychological)1) An unconscious self-defence mechanism characterised by a person unconsciously attributing their own issues onto someone or something else as a form of delusion and denial.2) A way to blame others for your own negative thoughts by repressing them and then attributing them to someone else. Due to the sorrowful nature of delusion and denial it is very difficult for the target to be able to clarify the reality of the situation.3) A way to transfer guilt for your own thoughts, emotions and actions onto another as a way of not admitting your guilt to yourself.|||Projection (Psychological)1) Believing that someone else does not like you when it is indeed you that does not like them. By projecting this onto another you ascribe the negativity of the thoughts/feelings onto them so your ego does not have to admit the deficiency of your own thought processes.2) A person in a relationship meets someone else out of spite for their partner and then forms an attachment to the person they have met; they then accuse their partner of infidelity (or at least considering the idea) so that they do not have to admit to themselves or anyone else that they have already cheated in their own mind.3) Repeatedly attacking someone with the ideas that they are: Cold, Arrogant, Selfish, Anti-social and Negative as a way of not admitting to yourself that these appear to be some of your most dominant traits.4) Telling someone who is clearly in love with you that they are “unworthy of your love”. When in reality you have doubts within yourself that you are worthy of any love and due to this will attack and destroy any true love that exists towards and/or within you.07/05/2010|||259,20
Projection|||11. Psychology. a. the tendency to ascribe to another person feelings, thoughts, or attitudes present in oneself, or to regard external reality as embodying such feelings, thoughts, etc., in some way. b. Psychoanalysis. such an ascription relieving the ego of a sense of guilt or other intolerable feeling.|||Some believe that every human interpretation of social reality is merely a projection of one's own internal state.  A process of becoming self-realized is taking responsibility for one's own projection.|||29,5
Bramando|||When a woman or girl doesn't wear a bra, but wears a low-cut shirt.|||Boy: I see you're going bramando.Girl: Yeah, I got this new short, and I want to show off some cleavage.|||1,0
GETTING IT|||THE ACT OF ADD MEDICATION PERHAPS! TO MUCH HIGH SPEED CHICKEN FEED|||ME AND MY BOY MARBLES, FOUR DAYS STRONG SHOPPING, CLEANING, AND POWER WARSHING THE DRIVE WAY AT 3:30 AM. DAM THATS GETTING IT!!|||8,20
FIB|||Fucking Illinois Bastards – just pronounced as fib by Wisconsinites referring to people from Illinois, how they drive and act.  They drive really fast at home but slower than an old lady with a walker when they’re vacationing in Wisconsin and don’t know were they’re going.|||I got cut off by some FIB while I was driving on the I.|||1078,407
FIB|||Fucking Illinois Bastards or occasionally, Fucking Illinois Bitches.  Shortened to the acronym "FIB." It is an unkind term used by Wisconsinites to refer to the residents of Illinois.  Common times to use this are:1. In reference to how Illinoians Drive - very fast and offensive.2. Their vacationing choices - Wisconsin Dells and Lake Geneva.3. Bears Fans|||1. That FIB fucking cut me off on 894!2. FIBs are taking over the whole state in the summer!3. When was the last time those FIBS won, 1985?|||700,358
FIB|||Fucking Illinois Bastard1.  One who drives in the fast lane, and chooses to do the speed limit2.  Someone who cuts through 2 lanes of traffic without signalling to exit Interstate3.  Chooses to vacation in Wisconsin, where there actually are hills, and a good football team|||1.  Hmmm, people keep passing me, I better put a stop to that and congest this whole damn stretch of pavement2.  My exit is coming up, I had better get over...hmmm, he forgot 4 fingers when he waved at me, oh well...Well I'll be, this wasn't even my exit, dirp3.  Lets head north to Wisconsin, they have hills, and small cities, that are way more laid back than us here in Chicago...I also heard they know how to play football, and make this thing called the playoffs|||552,366
FIB|||1. Fuckin' Illinois Bastard 2. Annoying individual from Metro Chicago who thinks they're the salt of the earth and everyone who lives in a city of less than 100,000 should bow down and thank them for their presence. These obnoxious folks can be identified by their nasal voices and huge-ass SUVs (usually towing a 100 ft long trailer full of snowmobiles to northern Wisconsin) 3. Dumb individual from Metro Chicago who would pay fortune for something that is actually worth a quarter of what they actually paid. 4. Jerk from Chicago who has the illusion that Northern Wisconsin would not exist without their tourist dollars. 5. Outdoorsman poser who thinks "roughing it" means sleeping in a $30,000 camper. 6. Clown from Metro Chicago who complains endlessly that "It's better in Chicago" after retiring to Northern Wisconsin.|||I don't want to go to the bar tonight. It's Labor Day weekend and the bar will be full of obnoxious FIBs. Shop Owner: Heh Heh! I could put a coat of glazing over a pile of dogshit and some FIB would probably pay $100 for it as long as I stamp Made In Cheeseland on it. Hey Fido!! Here's some bean burrito for ya! Good boy!! Eat up- there's more from where that came from!  HA HA - and they think we're stupid!! FIB: How come there isn't a band playing tonight? In Chicaaaago there is something going on every night. What kind of hick town is this? BAR OWNER: Well, (mockingly) Go back to Chicaaago or shut the fuck up before I shove this beer glass up your ass. FIB: Let's go Muriel. These peeeeople are uncultured swines. FIBETTE: Okay Taylor. I'm getting a little schaaared here. Is the SUV full of ghaaaaaaas?|||356,227
FIB|||Fuckin' Illinois Bastard. Used by people in Wisconsin to refer to people from Illinois who buy all of the lake properties in northern Wisconsin and who don't know how to drive while going there.|||Wisconsinite 1: Look at all the FIBS here today...Wisconsinite 2: Well, it's Memorial Day weekend, what else can you expect?|||274,189
FIB|||Fucking Illinois Bastards. Common nickname for members of the worst state in the Union. Learn to drive fuckers.|||Driver: Fucker!Passenger: Hey that ass just cut you off!Driver: No wonder.. (sees license plate)goddamn fibs!|||136,62
FIB|||to tell a lie; to be false|||You told a fib to mommy!|||162,118
in terms of|||a term Paul Hughes can not go a day without using|||in terms of the feasability of Matt Curran finishing his website on time theres no chance|||9,27
clicked|||To be have your statements deleted from a posting|||Haha, you just got clicked!|||3,10
☆|||A white star. Represented in Unicode as WHITE STAR U+2606JIS X 0213: 1-1-89Character entity reference: &#9734;It is a special character which can sometimes be found in Japanese media. An example of this would be the manga らき☆すた (and the anime of the same name).One reason for its appearance in Japanese media maybe be that it is readily available in Microsoft IME for Japanese. It can be accessed simply by typing "hosi" or "hoshi" (星) which is Japanese for star.In Japanese it is often called 白星 (shiroboshi) which literally means "white star".Related characters include ★, ※, ＊ and *.|||『らき☆すた』とは美水かがみの4コマ漫画及びそれを原作としたゲーム・アニメ作品である。- From http://ja.wikipedia.org/wiki/らき☆すた|||29,7
Wiseguy|||1. a wiseguy, a highly ranked individual in a crime family2. wiseguy, a smartass/Jackass3. wiseguy, a book by Nicholas Pileggi|||1. He's a wise guy, he's untouchable2. The guy over theres being a real wiseguy3. did you read wiseguy yet?|||301,92
Wiseguy|||A mob guy, a mafioso.||||||212,52
Wiseguy|||a 'made man' in the mafia|||in 'the sopranos' tony's crew are wise guys|||258,101
Wiseguy|||1. A smart aleck. 2.One who makes snide, sardonic and concieted comments and genereally acts like an arrogrant bastard.3. The best retort ever.|||Person 1: Hey you idiot. Person 2: Oh, a wise guy, eh? Person 1: What? Person 2 (aggressively): I said wise guy!|||156,107
Wiseguy|||awise guy is a member of this thing of ours, more commonly know as the Italian Mafia.  not neccessarily a made guy but you got to have association widem.|||"That guy living down the road, he's a wise guy, he's untouchable"|||85,73
fomite|||An erudite scientific term for an object carrying - and conveying - germs. Used when intellectual superiority vigorously needs to be asserted to compensate for x (where x ∈ A, and A is one of many insecurities) or when one gonna have to choke a bitch.|||My ex is a dirty fomite! I got the AIIIIDDSSS from y (where y ∈ B, and B is a set of English pronouns)!|||0,1
droning|||The act of being either drunk or high and just sitting around doing nothing. This is not something to be proud of, you aren't socializing with girls or doing anything progressive. You are killing your buzz and no one likes a drone.|||Steven last night was straight droning, he was drunk out of his mind just chilling on the couch.|||43,28
droning|||Speaking in a slow monotone, especially on a highbrow or difficult to understand topic, in a mind-numbingly boring manner; akin to a lullaby droning puts listeners into a deep slumber in places where sleeping is inappropriate.|||I fell asleep in church today, the minister was just droning on and on and on...|||9,1
droning|||To DJ like a boss whilst aspiring to do dull, tedious work instead.|||Did you see Sean last night droning, he should be VP: beats.|||9,14
droning|||To listen in on conversation|||I was having a conversation with my friend and I didn't realize my girlfriend was drowning in on me when he quietly asked me if I wanted a cigarette. I whispered no thanks; and she yells from the other room, "your smoking" again and I yell at her "STOP DRONING" in on my conversation and not you have something to say when you didn't even hear what I said.|||7,13
droning|||The combination of drinking & getting stoned at the same time.|||Ash - you look like shit, what you get up to last night? Luke - Erm, Nothing much just went out droning with james.|||11,25
droning|||Flying a drone or UAV (unmanned aerial vehicle) for recreational purposes|||How was your weekend?I just came back from rafting, kayaking, zip lining and droning!|||5355,7167
chain|||Modern definition: Bling worn around the neck, often made of gold, silver, or platinum. Featured in a Jibbs song. Traditional definition: Metal links that are locked together to make a strong and flexible line. Chains are typically used for anchors and other places where high loads may be exerted on the line, particularly in large vessels.|||"Do your chain hang low do it wobble to da flo do it shine in n the light is it platinum is it gold could u throw it over ya shoulda if ya hot it make ya cold do your chain hang low"-Jibbs|||235,88
chain|||A rapper's source of power. The sunlight to his birdman. Without a chain of platinum/gold/diamonds/bones, a rapper sloses his ability to drop tight flows over phat beats. The is an absolute necessity, and its importance should not be taken lightly.|||Ludacris once said, "Some people ask why there's a skull on my chain, it's 'cause I LOVE gettin' head."|||172,84
chain|||A chain is a unit of length; it measures 66 feet. The chain in wildland firefighting is used as the measure of the rate of spread in chains per hour.It is also used a lot by the USDA Forest Service by hand crews to see how far they have dug line or how far they have to go.|||"How much farther are we going?""About 4 chains." (264 ft.)"The wildland fire is spreading at 40 chains an hour." (2640 ft. or 1/2 a mile in 1 hour)|||21,9
chain|||1: A chain worn around the neck, usually with a medallion of some sort. Typically made of gold, silver, or copper. Popular within the Hip-hop community.2: A shortened version of "chain smoking".|||Yo' I took that fool's chain last night, son.Your dealer must chain like a motherfucker, bro.|||23,23
chain|||Refers to male genitalia.|||Ryan was yanking Missie's crank on an adjustable photography machine and his pants got caught in the machinery! He checked his pants and his chain was okay.|||20,24
chain|||A garish necklace bestowed upon the brothers of Delta Upsilon at Middlebury College during the 1980's. Generally it was awarded to the person who had bedded the ugliest girl of the weekend and had to be prominently worn on Monday.|||Did you see that pig Rob dragged upstairs last night? He will get the chain again!|||6,16
chain|||Are absolutely intriguing and interesting.|||Jenn: Phwee! +Hooks a chain to the collar-like choker she wears+Jackie: Uh...Kelsey: Jenn, people are going to think you're someone's bitch. A kinky someone.Kate: Omfg. xDJenn: Eep. Oh well!|||27,37
Meteorologist|||One who studies the activity of weather|||my cousin is a meteorologist|||50,13
Meteorologist|||(n.) a sensationalist in scientist's clothing with a propensity for being incorrect while looking good on camera.See also: snake oil salesman.|||The meteorologist on television told me to prepare for the storm of the century, so like a dutiful follower I stocked up on foodstuffs and necessities. Alas, it was just a thunderstorm.Damn, meteorologists seem to have less scientific backing than fortune tellers! I cannot believe I cancelled my weekend plans because of their forecast!|||56,28
Meteorologist|||one of the few professions where you can be horrible wrong and still be able to keep your job...they usually make good side money from supermarkets and hardware stores by broadcasting phony weather alerts causing people to stampede aisles in search of a myriad of things they will never use in this lifetime...often blame their obscenely obvious mistakes on the unpredictabilty of a fictional character named "Mother Nature"|||- "What did you say you do again?"- "I'm a meteorologist."- "Oh. So you study meteors and shit?"- "Not quite. Basically I get paid to be wrong and suck   at my job."- "No way dude! You're the fucking President?"|||31,46
Meteorologist|||Nothing even related to the badasses in the movie "Twister".|||"Goddammit, being an actual meteorologist sucks!"|||15,31
Meteorologist|||liar liar liar liar liar|||The meteorologist said there would be 3 inches of snow.  We got 36 inches.|||20,57
brassard|||an identifying armband or badge. normally worn on the uppermost part of the arm and shoulder area to identify who or what you are.|||when watching english 2nd world war films look out for the ARP's (Air Raid Precaution)  during the London blitz. the abbreviation ARP is on the Brassard.|||4,1
humorous|||funny or entertaining|||that maggie pollard girl is awfully humorous! she really makes me laugh and entertains me!|||18,4
meetable|||someone worthy of meeting, friendlyLike I am gonna meet someone I don't know except for facebook, etc. No worries I am totally meetable.|||I will meet ya later because I am totally meetable. :)|||0,1
academia|||"Academia is a collective term for the scientific and cultural community engaged in higher education and peer-reviewed research, taken as a whole." -wikipedia To put it frankly, academians (those who are in the field of academia) have the ability, and often do take anything which a regular person can describe in a few simple steps, and turn it into a 20 page guidebook comprised entirely of unnecissary information, not to mention they will have 20 different terms for the same thing without having any indication that those 20 things are just the same thing, and thus it will take you days to decode it back into those few simple steps.|||"On Intellectual Craftsmanship Before you are through with any piece of work,no matter how indirectly on occasion, orient itto the central and continuing task ofunderstanding the structure and the drift, theshaping and the meanings, of your own period,the terrible and magnificent world of humansociety in the second half of the twentiethcentury" - Typical Statement by a professor in Academia.|||63,24
Christology|||the study of Jesus Christ.|||I am taking a Christology class this year.|||0,2
lota|||1. A round vessel for keeping liquids (primarily water) in it. A lota with a spout is used for cleansing oneself after urination or definition and this use is primarily associated with Muslims of South Asia i.e. Pakistan, Bangladesh and India, however, similar vessels are used in other Muslim countries too for personal hygiene. It is also used for wadu or ablution by some Muslims. A lota used for ablution is kept separate from the one used in toilet.2. (In Pakistan) A politician with a tendency of changing political loyalties. This definition comes from the fact that if tilted on its side, a lota (vessel) can easily roll towards the slop.|||Sheikh Rasheed Ahmed has become a lota? (i.e. Sheikh Rasheed Ahmed has changed his political party.) Do not vote for Mushahid Hussain. He is a lota.|||63,13
lota|||word used by the girls at the Academy of the Holy Cross in Kensington MD. Stands for Lady of the Academy.|||girl #1: hey is that the Academy of the Holy Cross school ring?Girls #2: yes it is!Girl #1: we are fellow lotas!|||46,14
lota|||The pot that is in the bathroom that you use to clean your butt hole thoroughly with water. Toilet paper is applied after it to dry up the butt.|||A: Oh crap. I have to crap!B: My bathroom is right down the hall.A: Okay, thanks.B: Make sure you use the lota. If you don't, you will stain your underpants with crap.A: Oh! Thanks for telling me. I will go use that lota and put hot water in it.B: Ok.|||29,7
lota|||A bottle of water kept by the toilet for personal hygeine.|||Lotas are commonly associated with Muslims in the Indian Subcontinent.|||30,19
lota|||A selfish and untrustworthy person who would betray anyone for slight personal gains|||Man, you are such a freaking lota!|||21,22
lota|||The Lovers Of Triangles Association. An exclusive club for people who love triangles. The Number One place for people who love triangles.|||Math Teacher: I better go join LOTA.Steven: LOTA, Noooooooooooooooooooo!|||15,20
lota|||Is in italian "Merda di mucca" = Cowshit/Bullshit|||Guy: STFU, lota....owned guy: *warps away...*|||12,22
Bazi|||Refers to certain residents of the borough of Brooklyn, NY that are convinced that the entire world revolves around Brooklyn. They are resentful that the majority of the world thinks specifically of Manhattan when the acronym 'NYC' is mentioned. They are Nazi-like in their narrow-minded insistence that Brooklyn is superior to Manhattan (and the other NYC boroughs) in every conceivable way.|||Jen is such a Bazi! She declined to come to my party in Manhattan, claiming she didn't want to have her Bohemian Brooklyn Holiness corrupted by the Yuppie scum that would be in attendance.|||9,3
Bazi|||Bazi is a Chinese astrological system to tell an individual'sFortune. It is an energy shot for smart people.It is liquid vitality. It is the most concentrated superfruitEnergy shot out there.|||Bazi up! Bazi down. Bazitiv. Bazi for sure.|||5,1
Bazi|||A word used to describe someone who is Ultra Sexy, even better if You are named it, it is generally used to turn people on.|||Damn, Look at that Bazi, the world is going to melt. So hot, no actually so BAZI .|||3,4
Bazi|||An individual who is extremely satisfied by eating the female genitals. Bazi is used to explain the crazy yet wild side of a human. A 'Bazi' would eat the female genitals until she ejaculates and would usually moisturise their face with the product.Bazi is also An adult who is sexually attracted to small green vegetables. Like a Paedophile, but with your greens.|||"Dude, Where did you take your girl?""She came over mine, You wouldn't believe it, she called me Bazi""No way, You're a dirty pervert"|||0,0
sexfoil|||a six leafed plant or flower!! not a scottish word for a condom|||dude, i totally bought some sexfoils yesterday|||5,7
ewch|||Combination of "ew" and "ouch." Observing something both gross and painful.|||As I watched the guy get cut in half in the first clip of the movie Saw, I thought to myself, "..ewch."|||6,0
ewch|||an interjection used when expressing feelings about something both gross and painful.|||A skateboarder lands a trick in an awkward position, causing the bone in his leg to break and pop through his skin. "ewch."|||3,1
ewch|||Two combined words of 'ew' and 'ouch'|||Erin- Ewch! look at it Kimmie! Its bleeding ewch ewch ewch!!!Kimmie- EWWWWWCCCHHHH!|||2,1
crossbar|||A bar where Christians hang out.|||The cops nailed him in that crossbar on the beach.|||21,5
crossbar|||The Chick in the Wobbly H or Eiffel Tower|||Dude, that chick's a skank, she was totally the crossbar for Ted and Dan.|||2,9
Alpena|||1. A small town in Northeastern Michigan known for Drinking and tomfoolery 2. A adjective used by Alpena transplants to describe a party scene that has become of ouf control or gong show|||1. Make sure you bring the doedoe when we cruise up to Alpena, because god knows we won't be able to score any there. 2. Everyone was so wasted at Jimmy's house they managed to tear off the porch and use it for a bonfire, it was so Alpena|||83,19
Alpena|||A small town in North-Eastern Michigan known for fat ugly women and young attractive men with mullets named Nick Lee.A place to go if you want to visit the closest place to Hell.|||Cop: Now what are we going to do with you?Arrested Man: Fuck Yo Couch NiggaCop: Im taking you where no man has a chance to live or leave.Arrested Man: Aw Hell Naw Not Alpena.|||39,21
Alpena|||AKA Alspenis michicunts come here on vacation leave here on probationWhere everything in this town is ass backwardsWhere the cops are more dirty then theives stealing from peopleWhere you go to a party and probably see your friends parents or grand parents partying downHome of alien wanker, the pink flamingo, few moon crickets, and dirty sluts|||alpena|||15,4
Alpena|||A small town in north-eastern Michigan where there is only one style of clothing.|||Oh look there is an aeropostale shirt.-3seconds later- Oh look there is the same shirt but on a different personALPENA!|||14,14
puckered up|||Means to get really drunk.|||I got really puckered up at Ryan's house last night.|||9,3
thanatos|||Death as a personification or as a philosophical notion.|||Greek, death; akin to Sanskrit adhvanIt it vanished.|||75,4
thanatos|||A mvp in Ragnarok Online who lives on the top of Thanatos Tower.|||"omfg it's a friggin Thanatos!Retreat! Retreat! Retre-*bloody choke*"|||12,12
thanatos|||that hard ass boss in Resident Evil.|||SHIT ITS THANATOS QUICK SHOCK HIM AND GET THE T BLOOD! too late he swiped you|||20,26
thanatos|||a word invented to piss off trav|||steve said thanatos and trav muted him|||6,16
thanatos|||1.  A flaming ho.2.  To be a ho.|||1. Sup thanatos.2. That girl was a thanatos!|||9,43
thanatos|||Aa small ass migit who like the 12-year olds. A person who is mad because everyone else is taller then him.|||Look there goes Thanatos again trying to act big on 12 year olds, when in fact hes 4-11.|||5,47
thanatos|||A faggot ass loser that thinks hes cool to run a ultrazone. Also, he thinks its arousing to hit on 13 year old dundalk sluts.  His homosexual tendencies got the best of him so he had to kickout the members of Team Blacklisted. He is just jealous because he has no dick, and his wife looks like a deranged beast.|||13 year old girl comes in, dave hits on her.  Team Blacklisted is too good for him, they get kicked out.|||13,56
french bulldog|||A cute little dog with a smushed face, huge ears, and bug eyes.|||aww look at ralph our french bulldog, chewing on my shoes! he's naughty.|||66,9
french bulldog|||A man sets up by pushing his genitals backwards toward his butt crack; he then takes the back of his woman's head and repeatedly shoves her face it into his scrotum and taint until it is a hot slobbery mess.|||"What started out as an innosent fruit salad, quickly turned ugly and went french bulldog."|||2,1
french bulldog|||When a guy or girl is eating a girl out by french kissing her vagina and making a dog sound|||I gave my girlfriend a French Bulldog for Valentine's Day.|||8,23
semilegal|||1. something that is neither legal, nor explicitly illegal. 2. something that is illegal, but you cant get caught for.|||1. Watching bootleg movies off of a streaming sight is semilegal, technically you are violating the copyright laws, but you cant get caught, so who cares!|||3,1
mudslime|||Mudslime is a derogatory name for a muslim.|||"Oh shit, mudslimes".|||347,73
whamming|||When closeted gay men hook up for gay sex, often communicating via exchanging CDs by the band Wham!|||I spent like 2 nights whamming dudes at a conference last week, with great results|||11,1
whamming|||getting shit done, fucking, having sex, doing anything proactive|||If justin gets his dick sucked, while fingering another girl hes "whamming 'em""Whammin 'em""Are you whammin 'em?'|||2,0
Past Participle|||Verb form that is becoming increaslingly uncommon, esp. in the vernacular of white trash. In the following examples, the ones marked 'correct' illustrate the required use of the past participle for the phrase.  The examples marked 'incorrect' illustrate the phrase with use of the simple past tense, which is incorrect in the phrase.|||Correct: That car is broken down.Incorrect:  That car is broke down Correct:  That couch is all torn up.Incorrect:  That couch is all tore up. Correct:  I am so hungry because I haven't eaten all day.Incorrect:  I am so hungry because I haven't ate all day. Correct:  Have you gone to the store yet dear?Incorrect:  Have you went to the store yet dear.|||12,5
heavyweight|||A person who can hold his liquor. Antonym: lightweight|||damn those kids nat ev dylan and mike were some heavyweights, they would drink all night, pass out, and pick right up where they left off in the morning.|||101,11
heavyweight|||able to drink a large amount of alcohol before physically being drunk or wasted|||dude are you a light weight??no im a heavy weight|||25,9
heavyweight|||used to mean something really good, bo, phat, shatpank, booshank etc|||that chicken tikka masala was heavyweight!! now where's the shitter?|||22,34
heavyweight|||A type of weed that makes you feel really damn heavy.|||Ted- "yo blair, is it just me or do u feel really damn heavy all of a sudden?"Blair- (laying on the floor) "are you kidding me!!! im getting pressed against the f*kin floor im so damn heavy."Ted-"lmfao, they shuld call this shit heavyweight!!"|||5,37
Glenna|||Crazy cool girl who's style goes over the charts. Employed by the wealthy to heat their hot tubs by simply touching the water. Demolishes all competition in swimming and has abs of titanium.|||Ow, I burned myself this morning by being close to Glenna.|||185,34
Glenna|||An amazing well-rounded person. Tall, athletic, highly intelligent, and owns a body of the gods. Often confused by people as a supermodel, and creates jealousy amount other girls. An extremely loyal and faithful friend who can lighten any situation just by smiling. Just by gazing in her gorgeous eyes, one can become lost and fall completely in love. Owns the nightlife and the bedroom. No one has ever been able to even compare to this fantastic creature.|||Dude, I just saw Glenna over there. She is fineeee.|||53,5
brainwashed|||what the goverment is doing to us. Techniques of brainwashing ur t.v sets, school and mags.|||kid: Why does the govrment do anything it wants? Teacher: stop fucking asking questions|||152,46
